Name,ID,Has Block,Mod,Class,Display Name
Natura:GrassSlabDouble,782,true,Natura,mods.natura.items.blocks.GrassSlabItem,修饰草地台阶
Natura:Cloud,783,true,Natura,mods.natura.items.blocks.CloudItem,云
Natura:Rare Sapling,784,true,Natura,mods.natura.items.blocks.OverworldSaplingItem,枫树树苗
Natura:florasapling,785,true,Natura,mods.natura.items.blocks.NSaplingItem,红木树苗
Natura:tree,786,true,Natura,mods.natura.items.blocks.TreeItem,桉树原木
Natura:redwood,787,true,Natura,mods.natura.items.blocks.RedwoodItem,红木树皮
Natura:willow,788,true,Natura,mods.natura.items.blocks.WillowItem,柳树原木
Natura:bloodwood,789,true,Natura,mods.natura.items.blocks.LogTwoxTwoItem,血树
Natura:Rare Tree,790,true,Natura,mods.natura.items.blocks.OverworldTreeItem,枫树原木
Natura:Dark Tree,791,true,Natura,mods.natura.items.blocks.DarkTreeItem,黑暗树原木
Natura:floraleaves,792,true,Natura,mods.natura.items.blocks.NLeavesItem,红木树叶
Natura:floraleavesnocolor,793,true,Natura,mods.natura.items.blocks.NoColorLeavesItem,樱花树叶
Natura:Rare Leaves,794,true,Natura,mods.natura.items.blocks.OverworldLeavesItem,枫树树叶
Natura:Dark Leaves,795,true,Natura,mods.natura.items.blocks.NLeavesDarkItem,黑暗树树叶
Natura:planks,796,true,Natura,mods.natura.items.blocks.PlanksItem,桉树木板
Natura:Natura.workbench,797,true,Natura,mods.natura.items.blocks.NAlternateItem,工作台
Natura:Natura.bookshelf,798,true,Natura,mods.natura.items.blocks.NAlternateItem,书架
Natura:stair.eucalyptus,799,true,Natura,net.minecraft.item.ItemBlock,桉木楼梯
Natura:stair.sakura,800,true,Natura,net.minecraft.item.ItemBlock,樱花木楼梯
Natura:stair.ghostwood,801,true,Natura,net.minecraft.item.ItemBlock,幽魂木楼梯
Natura:stair.redwood,802,true,Natura,net.minecraft.item.ItemBlock,红木楼梯
Natura:stair.bloodwood,803,true,Natura,net.minecraft.item.ItemBlock,血木楼梯
Natura:stair.hopseed,804,true,Natura,net.minecraft.item.ItemBlock,车桑子木楼梯
Natura:stair.maple,805,true,Natura,net.minecraft.item.ItemBlock,枫木楼梯
Natura:stair.silverbell,806,true,Natura,net.minecraft.item.ItemBlock,银铃木楼梯
Natura:stair.amaranth,807,true,Natura,net.minecraft.item.ItemBlock,紫檀木楼梯
Natura:stair.tiger,808,true,Natura,net.minecraft.item.ItemBlock,虎斑木楼梯
Natura:stair.willow,809,true,Natura,net.minecraft.item.ItemBlock,柳木楼梯
Natura:stair.darkwood,810,true,Natura,net.minecraft.item.ItemBlock,黑暗木楼梯
Natura:stair.fusewood,811,true,Natura,net.minecraft.item.ItemBlock,熔融木楼梯
Natura:plankSlab1Double,812,true,Natura,mods.natura.items.blocks.PlankSlab1Item,桉木台阶
Natura:plankSlab1,813,true,Natura,mods.natura.items.blocks.PlankSlab1Item,桉木台阶
Natura:plankSlab2Double,814,true,Natura,mods.natura.items.blocks.PlankSlab2Item,紫檀木台阶
Natura:plankSlab2,815,true,Natura,mods.natura.items.blocks.PlankSlab2Item,紫檀木台阶
Natura:trapdoor.eucalyptus,816,true,Natura,net.minecraft.item.ItemBlock,桉木活板门
Natura:trapdoor.sakura,817,true,Natura,net.minecraft.item.ItemBlock,樱花木活板门
Natura:trapdoor.ghostwood,818,true,Natura,net.minecraft.item.ItemBlock,幽魂木活板门
Natura:trapdoor.redwood,819,true,Natura,net.minecraft.item.ItemBlock,红木活板门
Natura:trapdoor.bloodwood,820,true,Natura,net.minecraft.item.ItemBlock,血木活板门
Natura:trapdoor.hopseed,821,true,Natura,net.minecraft.item.ItemBlock,车桑子木活板门
Natura:trapdoor.maple,822,true,Natura,net.minecraft.item.ItemBlock,枫木活板门
Natura:trapdoor.amaranth,823,true,Natura,net.minecraft.item.ItemBlock,紫檀木活板门
Natura:trapdoor.silverbell,824,true,Natura,net.minecraft.item.ItemBlock,银铃木活板门
Natura:trapdoor.tiger,825,true,Natura,net.minecraft.item.ItemBlock,虎斑木活板门
Natura:trapdoor.willow,826,true,Natura,net.minecraft.item.ItemBlock,柳木活板门
Natura:trapdoor.darkwood,827,true,Natura,net.minecraft.item.ItemBlock,黑暗木活板门
Natura:trapdoor.fusewood,828,true,Natura,net.minecraft.item.ItemBlock,熔融木活板门
Natura:Natura.fence,829,true,Natura,mods.natura.items.blocks.FenceItem,桉木栅栏
Natura:fenceGate.eucalyptus,830,true,Natura,net.minecraft.item.ItemBlock,桉木栅栏门
Natura:fenceGate.sakura,831,true,Natura,net.minecraft.item.ItemBlock,樱花木栅栏门
Natura:fenceGate.ghostwood,832,true,Natura,net.minecraft.item.ItemBlock,幽魂木栅栏门
Natura:fenceGate.redwood,833,true,Natura,net.minecraft.item.ItemBlock,红木栅栏门
Natura:fenceGate.bloodwood,834,true,Natura,net.minecraft.item.ItemBlock,血木栅栏门
Natura:fenceGate.hopseed,835,true,Natura,net.minecraft.item.ItemBlock,车桑子木栅栏门
Natura:fenceGate.maple,836,true,Natura,net.minecraft.item.ItemBlock,枫木栅栏门
Natura:fenceGate.amaranth,837,true,Natura,net.minecraft.item.ItemBlock,紫檀木栅栏门
Natura:fenceGate.silverbell,838,true,Natura,net.minecraft.item.ItemBlock,银铃木栅栏门
Natura:fenceGate.tiger,839,true,Natura,net.minecraft.item.ItemBlock,虎斑木栅栏门
Natura:fenceGate.willow,840,true,Natura,net.minecraft.item.ItemBlock,柳木栅栏门
Natura:fenceGate.darkwood,841,true,Natura,net.minecraft.item.ItemBlock,黑暗木栅栏门
Natura:fenceGate.fusewood,842,true,Natura,net.minecraft.item.ItemBlock,熔融木栅栏门
Natura:pressureplate.eucalyptus,843,true,Natura,net.minecraft.item.ItemBlock,桉木压力板
Natura:pressureplate.sakura,844,true,Natura,net.minecraft.item.ItemBlock,樱花木压力板
Natura:pressureplate.ghostwood,845,true,Natura,net.minecraft.item.ItemBlock,幽魂木压力板
Natura:pressureplate.redwood,846,true,Natura,net.minecraft.item.ItemBlock,红木压力板
Natura:pressureplate.bloodwood,847,true,Natura,net.minecraft.item.ItemBlock,血木压力板
Natura:pressureplate.hopseed,848,true,Natura,net.minecraft.item.ItemBlock,车桑子木压力板
Natura:pressureplate.maple,849,true,Natura,net.minecraft.item.ItemBlock,枫木压力板
Natura:pressureplate.amaranth,850,true,Natura,net.minecraft.item.ItemBlock,紫檀木压力板
Natura:pressureplate.silverbell,851,true,Natura,net.minecraft.item.ItemBlock,银铃木压力板
Natura:pressureplate.tiger,852,true,Natura,net.minecraft.item.ItemBlock,虎斑木压力板
Natura:pressureplate.willow,853,true,Natura,net.minecraft.item.ItemBlock,柳木压力板
Natura:pressureplate.darkwood,854,true,Natura,net.minecraft.item.ItemBlock,黑暗木压力板
Natura:pressureplate.fusewood,855,true,Natura,net.minecraft.item.ItemBlock,熔融木压力板
Natura:button.eucalyptus,856,true,Natura,net.minecraft.item.ItemBlock,桉木按钮
Natura:button.sakura,857,true,Natura,net.minecraft.item.ItemBlock,樱花木按钮
Natura:button.ghostwood,858,true,Natura,net.minecraft.item.ItemBlock,幽魂木按钮
Natura:button.redwood,859,true,Natura,net.minecraft.item.ItemBlock,红木按钮
Natura:button.bloodwood,860,true,Natura,net.minecraft.item.ItemBlock,血木按钮
Natura:button.hopseed,861,true,Natura,net.minecraft.item.ItemBlock,车桑子木按钮
Natura:button.maple,862,true,Natura,net.minecraft.item.ItemBlock,枫木按钮
Natura:button.amaranth,863,true,Natura,net.minecraft.item.ItemBlock,紫檀木按钮
Natura:button.silverbell,864,true,Natura,net.minecraft.item.ItemBlock,银铃木按钮
Natura:button.tiger,865,true,Natura,net.minecraft.item.ItemBlock,虎斑木按钮
Natura:button.willow,866,true,Natura,net.minecraft.item.ItemBlock,柳木按钮
Natura:button.darkwood,867,true,Natura,net.minecraft.item.ItemBlock,黑暗木按钮
Natura:button.fusewood,868,true,Natura,net.minecraft.item.ItemBlock,熔融木按钮
Natura:door.redwood,869,true,Natura,net.minecraft.item.ItemBlock,红木门
Natura:door.eucalyptus,870,true,Natura,net.minecraft.item.ItemBlock,桉木木门
Natura:door.hopseed,871,true,Natura,net.minecraft.item.ItemBlock,车桑子木门
Natura:door.sakura,872,true,Natura,net.minecraft.item.ItemBlock,樱花木门
Natura:door.ghostwood,873,true,Natura,net.minecraft.item.ItemBlock,幽魂木木门
Natura:door.bloodwood,874,true,Natura,net.minecraft.item.ItemBlock,血木门
Natura:door.redwoodbark,875,true,Natura,net.minecraft.item.ItemBlock,红木树皮门
BiomesOPlenty:mud,876,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockBOPMetadata,泥巴
BiomesOPlenty:driedDirt,877,true,BiomesOPlenty,net.minecraft.item.ItemBlock,干燥泥土
BiomesOPlenty:rocks,878,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockRocks,石灰岩
BiomesOPlenty:ash,879,true,BiomesOPlenty,net.minecraft.item.ItemBlock,灰烬块
BiomesOPlenty:flesh,880,true,BiomesOPlenty,net.minecraft.item.ItemBlock,肉块
BiomesOPlenty:plants,881,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockPlant,枯萎草
BiomesOPlenty:flowers,882,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockFlower,苜蓿
BiomesOPlenty:flowers2,883,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockFlower2,粉木槿
BiomesOPlenty:stoneFormations,884,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockBOPMetadata,石笋
BiomesOPlenty:mushrooms,885,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockMushroom,毒菌
BiomesOPlenty:willow,886,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockWillow,柳树藤
BiomesOPlenty:ivy,887,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockIvy,常春藤
BiomesOPlenty:treeMoss,888,true,BiomesOPlenty,net.minecraft.item.ItemBlock,树藓
BiomesOPlenty:flowerVine,889,true,BiomesOPlenty,net.minecraft.item.ItemBlock,开花藤蔓
BiomesOPlenty:wisteria,890,true,BiomesOPlenty,net.minecraft.item.ItemBlock,紫藤
BiomesOPlenty:lilyBop,891,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockBOPLilypad,大型睡莲
BiomesOPlenty:foliage,892,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockFoliage,浮萍
BiomesOPlenty:fruitBop,893,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockFruit,苹果
BiomesOPlenty:turnip,894,true,BiomesOPlenty,net.minecraft.item.ItemBlock,芜菁
BiomesOPlenty:coral1,895,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockCoral,巨藻
BiomesOPlenty:coral2,896,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockCoral,海藻
BiomesOPlenty:ashStone,897,true,BiomesOPlenty,net.minecraft.item.ItemBlock,火山灰岩
BiomesOPlenty:hardIce,898,true,BiomesOPlenty,net.minecraft.item.ItemBlock,硬化冰块
BiomesOPlenty:appleLeaves,899,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockAppleLeaves,苹果树叶
BiomesOPlenty:persimmonLeaves,900,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockPersimmonLeaves,柿子树叶
BiomesOPlenty:moss,901,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockMoss,苔藓
BiomesOPlenty:bamboo,902,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockBamboo,竹子
BiomesOPlenty:mudBricks,903,true,BiomesOPlenty,net.minecraft.item.ItemBlock,泥砖块
BiomesOPlenty:originGrass,904,true,BiomesOPlenty,net.minecraft.item.ItemBlock,起源草方块
BiomesOPlenty:longGrass,905,true,BiomesOPlenty,net.minecraft.item.ItemBlock,深草方块
BiomesOPlenty:overgrownNetherrack,906,true,BiomesOPlenty,net.minecraft.item.ItemBlock,地狱苔石
BiomesOPlenty:bopGrass,907,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockGrass,幽灵苔藓
BiomesOPlenty:newBopGrass,908,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockBOPMetadata,肥沃草方块
BiomesOPlenty:newBopDirt,909,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockBOPMetadata,肥沃土
BiomesOPlenty:newBopFarmland,910,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockBOPMetadata,肥沃耕地
BiomesOPlenty:logs1,911,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockLog,神圣橡木原木
BiomesOPlenty:logs2,912,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockLog,空灵原木
BiomesOPlenty:logs3,913,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockLog,红木原木
BiomesOPlenty:logs4,914,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockLog,松树原木
BiomesOPlenty:leaves1,915,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockLeaves,黄色秋天树叶
BiomesOPlenty:leaves2,916,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockLeaves,垂死树叶
BiomesOPlenty:leaves3,917,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockLeaves,起源树叶
BiomesOPlenty:leaves4,918,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockLeaves,地狱皮树叶
BiomesOPlenty:petals,919,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockPetals,巨大红色花
BiomesOPlenty:saplings,920,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockSapling,苹果树苗
BiomesOPlenty:colorizedSaplings,921,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockColorizedSapling,神圣橡树树苗
BiomesOPlenty:hardSand,922,true,BiomesOPlenty,net.minecraft.item.ItemBlock,硬化沙子
BiomesOPlenty:hardDirt,923,true,BiomesOPlenty,net.minecraft.item.ItemBlock,硬化泥土
BiomesOPlenty:biomeBlock,924,true,BiomesOPlenty,net.minecraft.item.ItemBlock,生态群系源质矿石
BiomesOPlenty:crystal,925,true,BiomesOPlenty,net.minecraft.item.ItemBlock,仙域水晶
BiomesOPlenty:gemOre,926,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockGems,末影紫水晶矿石
BiomesOPlenty:cragRock,927,true,BiomesOPlenty,net.minecraft.item.ItemBlock,崖壁岩石
BiomesOPlenty:hive,928,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockHive,蜂窝块
BiomesOPlenty:honeyBlock,929,true,BiomesOPlenty,net.minecraft.item.ItemBlock,蜂蜜块
BiomesOPlenty:bones,930,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockBones,一小截骨头
BiomesOPlenty:grave,931,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockGrave,墓碑
BiomesOPlenty:planks,932,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockPlank,神圣橡木木板
BiomesOPlenty:woodenSingleSlab1,933,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockSlab,神圣橡木台阶
BiomesOPlenty:woodenDoubleSlab1,934,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockSlab,神圣橡木台阶
BiomesOPlenty:woodenSingleSlab2,935,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockSlab,红木台阶
BiomesOPlenty:woodenDoubleSlab2,936,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockSlab,红木台阶
BiomesOPlenty:stoneSingleSlab,937,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockSlab,泥砖台阶
BiomesOPlenty:stoneDoubleSlab,938,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockSlab,泥砖台阶
BiomesOPlenty:sacredoakStairs,939,true,BiomesOPlenty,net.minecraft.item.ItemBlock,神圣橡木楼梯
BiomesOPlenty:cherryStairs,940,true,BiomesOPlenty,net.minecraft.item.ItemBlock,樱花木楼梯
BiomesOPlenty:darkStairs,941,true,BiomesOPlenty,net.minecraft.item.ItemBlock,黑暗木楼梯
BiomesOPlenty:firStairs,942,true,BiomesOPlenty,net.minecraft.item.ItemBlock,杉木楼梯
BiomesOPlenty:etherealStairs,943,true,BiomesOPlenty,net.minecraft.item.ItemBlock,空灵木楼梯
BiomesOPlenty:magicStairs,944,true,BiomesOPlenty,net.minecraft.item.ItemBlock,魔法木楼梯
BiomesOPlenty:mangroveStairs,945,true,BiomesOPlenty,net.minecraft.item.ItemBlock,红树木楼梯
BiomesOPlenty:palmStairs,946,true,BiomesOPlenty,net.minecraft.item.ItemBlock,棕榈木楼梯
BiomesOPlenty:redwoodStairs,947,true,BiomesOPlenty,net.minecraft.item.ItemBlock,红木楼梯
BiomesOPlenty:willowStairs,948,true,BiomesOPlenty,net.minecraft.item.ItemBlock,柳木楼梯
BiomesOPlenty:pineStairs,949,true,BiomesOPlenty,net.minecraft.item.ItemBlock,松木楼梯
BiomesOPlenty:hellBarkStairs,950,true,BiomesOPlenty,net.minecraft.item.ItemBlock,地狱皮木楼梯
BiomesOPlenty:jacarandaStairs,951,true,BiomesOPlenty,net.minecraft.item.ItemBlock,蓝花楹木楼梯
BiomesOPlenty:mahoganyStairs,952,true,BiomesOPlenty,net.minecraft.item.ItemBlock,桃花心木楼梯
BiomesOPlenty:mudBricksStairs,953,true,BiomesOPlenty,net.minecraft.item.ItemBlock,泥砖楼梯
BiomesOPlenty:colorizedLeaves1,954,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockColorizedLeaves,神圣橡树树叶
BiomesOPlenty:colorizedLeaves2,955,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockColorizedLeaves,柳树树叶
BiomesOPlenty:poison,956,true,BiomesOPlenty,net.minecraft.item.ItemBlock,毒液
BiomesOPlenty:hell_blood,957,true,BiomesOPlenty,net.minecraft.item.ItemBlock,血水
BiomesOPlenty:honey,958,true,BiomesOPlenty,net.minecraft.item.ItemBlock,蜂蜜
BiomesOPlenty:sacredoakFence,959,true,BiomesOPlenty,net.minecraft.item.ItemBlock,神圣橡木栅栏
BiomesOPlenty:sacredoakFenceGate,960,true,BiomesOPlenty,net.minecraft.item.ItemBlock,神圣橡木栅栏门
BiomesOPlenty:cherryFence,961,true,BiomesOPlenty,net.minecraft.item.ItemBlock,樱花木栅栏
BiomesOPlenty:cherryFenceGate,962,true,BiomesOPlenty,net.minecraft.item.ItemBlock,樱花木栅栏门
BiomesOPlenty:darkFence,963,true,BiomesOPlenty,net.minecraft.item.ItemBlock,黑暗木栅栏
BiomesOPlenty:darkFenceGate,964,true,BiomesOPlenty,net.minecraft.item.ItemBlock,黑暗木栅栏门
BiomesOPlenty:firFence,965,true,BiomesOPlenty,net.minecraft.item.ItemBlock,杉木栅栏
BiomesOPlenty:firFenceGate,966,true,BiomesOPlenty,net.minecraft.item.ItemBlock,杉木栅栏门
BiomesOPlenty:etherealFence,967,true,BiomesOPlenty,net.minecraft.item.ItemBlock,天域木栅栏
BiomesOPlenty:etherealFenceGate,968,true,BiomesOPlenty,net.minecraft.item.ItemBlock,天域木栅栏门
BiomesOPlenty:magicFence,969,true,BiomesOPlenty,net.minecraft.item.ItemBlock,魔法木栅栏
BiomesOPlenty:magicFenceGate,970,true,BiomesOPlenty,net.minecraft.item.ItemBlock,魔法木栅栏门
BiomesOPlenty:mangroveFence,971,true,BiomesOPlenty,net.minecraft.item.ItemBlock,红树木栅栏
BiomesOPlenty:mangroveFenceGate,972,true,BiomesOPlenty,net.minecraft.item.ItemBlock,红树木栅栏门
BiomesOPlenty:palmFence,973,true,BiomesOPlenty,net.minecraft.item.ItemBlock,棕榈木栅栏
BiomesOPlenty:palmFenceGate,974,true,BiomesOPlenty,net.minecraft.item.ItemBlock,棕榈木栅栏门
BiomesOPlenty:redwoodFence,975,true,BiomesOPlenty,net.minecraft.item.ItemBlock,红木栅栏
BiomesOPlenty:redwoodFenceGate,976,true,BiomesOPlenty,net.minecraft.item.ItemBlock,红木栅栏门
BiomesOPlenty:willowFence,977,true,BiomesOPlenty,net.minecraft.item.ItemBlock,柳木栅栏
BiomesOPlenty:willowFenceGate,978,true,BiomesOPlenty,net.minecraft.item.ItemBlock,柳木栅栏门
BiomesOPlenty:bamboothatchingFence,979,true,BiomesOPlenty,net.minecraft.item.ItemBlock,竹板栅栏
BiomesOPlenty:bamboothatchingFenceGate,980,true,BiomesOPlenty,net.minecraft.item.ItemBlock,竹板栅栏门
