ItemStack Display Name,Item Unlocalized Name,Item Numerical ID,Meta,Aspect List
压缩蒸汽齿轮,gt.bwMetaGeneratedgearGt.25109,11724,25109,<empty>
泰伯利亚齿轮,gt.bwMetaGeneratedgearGt.89,11724,89,<empty>
镀铑钯齿轮,gt.bwMetaGeneratedgearGt.88,11724,88,12xMetallum
铑齿轮,gt.bwMetaGeneratedgearGt.78,11724,78,<empty>
鿭齿轮,gt.bwMetaGeneratedgearGt.25094,11724,25094,<empty>
铹齿轮,gt.bwMetaGeneratedgearGt.25093,11724,25093,<empty>
锘齿轮,gt.bwMetaGeneratedgearGt.25092,11724,25092,<empty>
钔齿轮,gt.bwMetaGeneratedgearGt.25091,11724,25091,<empty>
锿齿轮,gt.bwMetaGeneratedgearGt.25090,11724,25090,<empty>
锫齿轮,gt.bwMetaGeneratedgearGt.25089,11724,25089,<empty>
钫齿轮,gt.bwMetaGeneratedgearGt.25088,11724,25088,<empty>
鿬齿轮,gt.bwMetaGeneratedgearGt.25087,11724,25087,<empty>
砹齿轮,gt.bwMetaGeneratedgearGt.25086,11724,25086,<empty>
𫟷齿轮,gt.bwMetaGeneratedgearGt.25085,11724,25085,<empty>
镆齿轮,gt.bwMetaGeneratedgearGt.25084,11724,25084,<empty>
鿔齿轮,gt.bwMetaGeneratedgearGt.25083,11724,25083,<empty>
𬬭齿轮,gt.bwMetaGeneratedgearGt.25082,11724,25082,<empty>
稀有金属合金齿轮,gt.bwMetaGeneratedgearGt.10109,11724,10109,4xMachina;4xNebrisum;20xMetallum
鿏齿轮,gt.bwMetaGeneratedgearGt.25080,11724,25080,<empty>
𬭶齿轮,gt.bwMetaGeneratedgearGt.25079,11724,25079,<empty>
𬭛齿轮,gt.bwMetaGeneratedgearGt.25078,11724,25078,<empty>
锝齿轮,gt.bwMetaGeneratedgearGt.25077,11724,25077,<empty>
𬭳齿轮,gt.bwMetaGeneratedgearGt.25076,11724,25076,<empty>
钛钼合金β-C齿轮,gt.bwMetaGeneratedgearGt.10103,11724,10103,4xTutamen;4xMachina;4xRadio;4xVolatus;4xInstrumentum;8xMetallum
𬬻齿轮,gt.bwMetaGeneratedgearGt.25074,11724,25074,<empty>
锕齿轮,gt.bwMetaGeneratedgearGt.25073,11724,25073,<empty>
HSLA钢齿轮,gt.bwMetaGeneratedgearGt.25072,11724,25072,4xTutamen;4xRadio;4xGelum;4xInstrumentum;8xMetallum
信素齿轮,gt.bwMetaGeneratedgearGt.10099,11724,10099,12xMachina
MAR-Ce-M200特种钢齿轮,gt.bwMetaGeneratedgearGt.10097,11724,10097,4xTutamen;4xElectrum;4xMachina;4xRadio;4xVolatus;4xInstrumentum;20xMetallum;4xIgnis
MAR-M200特种钢齿轮,gt.bwMetaGeneratedgearGt.10096,11724,10096,4xTutamen;4xElectrum;4xMachina;4xVolatus;4xInstrumentum;20xMetallum;4xIgnis
精金合金齿轮,gt.bwMetaGeneratedgearGt.10085,11724,10085,4xRadio;4xNebrisum;20xMetallum
耐热铬铁合金-903齿轮,gt.bwMetaGeneratedgearGt.10084,11724,10084,4xTutamen;4xVolatus;4xInstrumentum;20xMetallum;4xIgnis
锆锡合金-2齿轮,gt.bwMetaGeneratedgearGt.10083,11724,10083,4xMachina;4xVitreus;20xMetallum;4xIgnis
锆锡合金-4齿轮,gt.bwMetaGeneratedgearGt.10082,11724,10082,4xMachina;4xVitreus;20xMetallum
聚醚醚酮齿轮,gt.bwMetaGeneratedgearGt.25047,11724,25047,<empty>
锗-钨氮化物齿轮,gt.bwMetaGeneratedgearGt.25046,11724,25046,<empty>
二硅化钼齿轮,gt.bwMetaGeneratedgearGt.25071,11724,25071,4xTenebrae;4xInstrumentum;8xMetallum
聚酰亚胺齿轮,gt.bwMetaGeneratedgearGt.25041,11724,25041,<empty>
𬭊齿轮,gt.bwMetaGeneratedgearGt.25075,11724,25075,<empty>
ABS塑料齿轮,gt.bwMetaGeneratedgearGt.25024,11724,25024,<empty>
新鲜牛奶,item.freshmilkItem,6862,0,1xSano
猕猴桃,item.kiwiItem,6992,0,2xMessis;1xFames
土卫二荧石,tile.EnceladusGlowStone,3707,0,3xSensus;10xLux
水晶球,tile.witchery:crystalball,2407,0,2xVitreus;2xPraecantatio;4xSensus
下界合金锭,item.etfuturum.netherite_ingot,6662,0,8xMetallum;4xLucrum;2xInfernus
长镎杆,item.itemRodLongNeptunium,8346,0,2xMetallum;1xRadio
白色油脂蜡烛,tile.blockCandle.0,409,0,5xLux;2xPraecantatio;1xPannus
锁链头盔,item.helmetChain,302,32767,8xMetallum
黑树树叶,tile.TFHedge.1,1955,1,3xHerba;1xTenebrae
树篱,tile.TFHedge.0,1955,0,1xHerba
菌丝,tile.mycel,110,0,1xTerra;1xHerba
塔钥匙,item.towerKey,6489,32767,4xMachina;4xPraecantatio
塔钥匙,item.towerKey,6489,0,2xMetallum;2xLucrum;1xLux
长黑物质杆,item.itemRodLongBlackMetal,8463,0,2xMetallum;1xRadio
棉花作物,tile.pamcottonCrop,2967,0,3xMessis
死神裹脚布,item.witchery:deathsfeet,6620,0,1xPannus;4xMortuus;2xTutamen;2xAqua
黑百合花种子,item.projectred.exploration.lilyseed|15,11837,15,1xSensus
红百合花种子,item.projectred.exploration.lilyseed|14,11837,14,1xSensus
绿百合花种子,item.projectred.exploration.lilyseed|13,11837,13,1xSensus
棕百合花种子,item.projectred.exploration.lilyseed|12,11837,12,1xSensus
蓝百合花种子,item.projectred.exploration.lilyseed|11,11837,11,1xSensus
紫百合花种子,item.projectred.exploration.lilyseed|10,11837,10,1xSensus
青百合花种子,item.projectred.exploration.lilyseed|9,11837,9,1xSensus
淡灰百合花种子,item.projectred.exploration.lilyseed|8,11837,8,1xSensus
灰色百合花种子,item.projectred.exploration.lilyseed|7,11837,7,1xSensus
粉色百合花种子,item.projectred.exploration.lilyseed|6,11837,6,1xSensus
黄绿百合花种子,item.projectred.exploration.lilyseed|5,11837,5,1xSensus
黄百合花种子,item.projectred.exploration.lilyseed|4,11837,4,1xSensus
淡蓝百合花种子,item.projectred.exploration.lilyseed|3,11837,3,1xSensus
品红百合花种子,item.projectred.exploration.lilyseed|2,11837,2,1xSensus
橙百合花种子,item.projectred.exploration.lilyseed|1,11837,1,1xSensus
白百合花种子,item.projectred.exploration.lilyseed|0,11837,0,1xSensus
莫哥箭囊,item.witchery:quiverofmog,6621,0,3xPannus;2xBestia;1xTutamen;3xPraecantatio;2xMachina
高级电路板,ic2.itemPartCircuitAdv,4122,0,9xFabrico;7xOrdo;6xMachina;5xInstrumentum;5xMetallum;4xLux
虚恩锭,item.itemIngotRunite,8482,0,3xPerditio;1xPrimordium
锈蚀的铜活板门,tile.etfuturum.weathered_copper_trapdoor,2610,0,4xMetallum;1xPermutatio;1xMachina;1xMotus
电子旅行者之靴,item.EMT.boots.traveller.electric,10174,32767,<empty>
电子旅行者之靴,item.EMT.boots.traveller.electric,10174,0,12xTabernus
山梨树树苗,tile.witchery:witchsapling.rowan,2340,32767,1xArbor;2xHerba
山楂树树苗,tile.witchery:witchsapling.hawthorn,2340,2,2xHerba;1xOrdo
赤杨树树苗,tile.witchery:witchsapling.alder,2340,1,2xHerba;1xPerditio
山梨树树苗,tile.witchery:witchsapling.rowan,2340,0,2xHerba;1xPraecantatio
石榴,item.pomegranateItem,7036,0,2xMessis;1xFames
深色橡木楼梯,tile.stairsWoodDarkOak,164,0,1xArbor
曼德拉种子,item.witchery:seedsmandrake,6635,0,1xHerba;1xTerra
腐化木头,tile.TaintLog,1881,32767,1xVitium;3xArbor
吸血权杖,item.scepterLifeDrain,6425,32767,40xAlienis;15xVictus;20xGula;25xPraecantatio;20xMortuus;10xCorpus
吸血权杖,item.scepterLifeDrain,6425,0,40xAlienis;15xVictus;20xGula;25xPraecantatio;20xMortuus;10xCorpus
培养土,tile.UberousSoil,2007,32767,4xTerra;2xSensus;2xHerba
培养土,tile.UberousSoil,2007,0,4xTerra;4xAqua;4xHerba;10xVictus
骨头,tile.ThaumicHorizons_bone,10973,0,2xMortuus
黑曜石楼梯,tile.obsidianStairs,995,0,1xTenebrae;2xIgnis;2xTerra
热交换器,ic2.reactorHeatSwitch,4211,1,12xMetallum;4xFabrico;4xPermutatio;2xGelum
雪人靴子,item.yetiBoots,6511,0,3xTutamen;2xFabrico;9xPannus;3xGelum;1xInstrumentum;2xPraecantatio
钻石矿石,tile.oreDiamond,56,0,1xTerra;3xVitreus;4xLucrum
橡木楼梯,tile.stairsWood,53,0,1xArbor
末影树叶,tile.enderTreeLeaves,3845,3,1xHerba;1xAlienis
地狱树叶,tile.netherTreeLeaves,3845,2,1xHerba;1xInfernus
和平树叶,tile.peacefullTreeLeaves,3845,1,1xHerba;1xVictus
黄金橡树树叶,tile.goldenOakLeaves,3845,0,1xHerba
樱花木活板门,tile.etfuturum.cherry_trapdoor,2718,0,1xMotus;2xArbor
海珀珍板,item.itemPlateHypogen,8429,0,2xMetallum;1xFabrico;1xGloria
贫铀合金齿轮,item.itemGearStaballoy,8825,0,2xMetallum;1xMotus;1xMachina;2xRadio
鸡蛋,item.egg,344,32767,1xLimus;1xVictus;1xBestia
小堆镤粉,item.itemDustSmallProtactinium,8327,0,1xPerditio
木瓜,tile.pamPapaya,2903,0,3xMessis
生螃蟹,item.crabrawItem,7046,0,3xCorpus;1xVictus;1xAqua
妖金镐,item.witchery:kobolditepickaxe,6580,0,3xMetallum;1xPraecantatio;1xPerfodio
甜椒作物,tile.pambellpepperCrop,2961,0,3xMessis
锗粉,item.itemDustGermanium,8290,0,2xMetallum;1xPerditio;1xAequalitas
樱桃树苗,tile.pamcherrySapling,2851,0,1xArbor;2xHerba
异界漩涡,tile.ThaumicHorizons_vortex.0,10966,0,16xAuram;16xVacuos
黑色旗帜,tile.etfuturum.banner,2457,32767,6xPannus;4xFabrico;2xSensus
火卫一钴矿石,tile.PhobosCobaltumOre,3693,4,1xTerra;2xMetallum;1xInstrumentum
火卫一戴斯矿石,tile.PhobosDeshOre,3693,3,1xTerra;2xMetallum;1xAlienis
白色床,tile.etfuturum.white_bed,2767,0,6xPannus;4xDesidia;3xFabrico
梨树树苗,tile.pampearSapling,2870,0,1xArbor;2xHerba
生态之书（扩展版）,item.witchery:bookbiomes2,6585,0,5xCognitio;1xPraecantatio
长镭杆,item.itemRodLongRadium,8325,0,2xMetallum;1xRadio
银树木板,tile.blockWoodenDevice.7,10824,32767,1xArbor
魔法柱,tile.BlockStoneMachine.11,3665,11,<empty>
奥法封包器,tile.BlockStoneMachine.4,3665,4,10xArbor;8xMachina;8xFabrico;12xAuram
随机化核心,tile.BlockStoneMachine.0,3665,0,22xOrdo;22xPraecantatio;16xTerra;15xVitreus;13xMetallum;6xLucrum;14xAqua;2xPermutatio;13xAer;12xIgnis;12xPerditio;3xVacuos;4xAlienis;4xMachina;5xTenebrae
妖精主顾之雕像,tile.witchery:statueofworship,2423,0,3xTerra;3xCognitio;2xSpiritus;2xPraecantatio
富营养混合物,item.nutrients,11004,0,2xFames
琥珀金块,gt.blockmetal2.15,3045,15,5xMetallum;1xPerditio;1xPotentia
深渊铁块,gt.blockmetal2.11,3045,11,5xMetallum;1xPerditio
大马士革钢块,gt.blockmetal2.9,3045,9,5xMetallum;1xPerditio;1xOrdo;1xInstrumentum
钴块,gt.blockmetal2.5,3045,5,6xMetallum;1xPerditio;1xMotus;1xIgnis
水晶之脑:混沌,item.crystalBrain.5,5931,5,8xVitreus;8xPerditio;4xCognitio;2xExanimis
水晶之脑:秩序,item.crystalBrain.4,5931,4,8xVitreus;8xOrdo;4xCognitio;2xExanimis
水晶之脑:地,item.crystalBrain.3,5931,3,8xVitreus;8xTerra;4xCognitio;2xExanimis
水晶之脑:水,item.crystalBrain.2,5931,2,8xVitreus;8xAqua;4xCognitio;2xExanimis
水晶之脑:火,item.crystalBrain.1,5931,1,8xVitreus;8xIgnis;4xCognitio;2xExanimis
水晶之脑:风,item.crystalBrain.0,5931,0,8xVitreus;8xAer;4xCognitio;2xExanimis
tile.CastleBrick.32767.name,tile.CastleBrick.32767,2022,32767,2xOrdo
城堡顶砖,tile.CastleBrick.3,2022,3,3xTerra;3xIgnis;1xTenebrae
裂城堡砖,tile.CastleBrick.2,2022,2,3xTerra;3xIgnis;2xPerditio
旧城堡砖,tile.CastleBrick.1,2022,1,3xTerra;3xIgnis;1xPerditio
城堡砖,tile.CastleBrick.0,2022,0,3xTerra;3xIgnis
巨大的茎,tile.HugeStalk,2008,32767,2xHerba;2xArbor
巨大的茎,tile.HugeStalk,2008,0,4xHerba
金合欢木船,item.etfuturum.acacia_boat,6699,0,4xAqua;4xIter;3xArbor
运输管道,tile.extrautils:pipes.0,475,0,1xIter;1xOrdo;1xTerra
柳木楼梯,tile.willowStairs,948,0,1xArbor
火石矿石,tile.railcraft.ore.firestone,1127,5,1xTerra;6xIgnis;1xPerditio
暗黑青金石矿石,tile.railcraft.ore.dark.lapis,1127,4,1xTerra;1xSensus
暗黑绿宝石矿石,tile.railcraft.ore.dark.emerald,1127,3,1xTerra;3xVitreus;5xLucrum
暗黑钻石矿石,tile.railcraft.ore.dark.diamond,1127,2,1xTerra;3xVitreus;4xLucrum
硝石,tile.railcraft.ore.saltpeter,1127,1,1xTerra;3xAer
硫磺,tile.railcraft.ore.sulfur,1127,0,1xTerra;3xIgnis
音乐唱片,item.record,2257,0,4xSensus;4xAer;4xBestia;4xLucrum
抽入升级,ic2.pullingUpgrade,4260,6,4xInstrumentum;4xFabrico;4xMetallum;4xIgnis
红石信号反转升级,ic2.redstoneinvUpgrade,4260,5,4xInstrumentum;4xFabrico;4xMetallum;4xCognitio
流体弹出升级,ic2.fluidEjectorUpgrade,4260,4,4xInstrumentum;4xFabrico;4xMetallum;4xAqua
弹出升级,ic2.ejectorUpgrade,4260,3,4xInstrumentum;4xFabrico;4xMetallum;4xPermutatio
储能升级,ic2.energyStorageUpgrade,4260,2,4xInstrumentum;4xFabrico;4xMetallum;4xLucrum
高压升级,ic2.transformerUpgrade,4260,1,4xInstrumentum;4xFabrico;4xMetallum;4xElectrum
超频升级,ic2.overclockerUpgrade,4260,0,4xInstrumentum;4xFabrico;4xMetallum;4xMotus
烟草堆,item.tobacco.tobacco_pile,10437,0,1xHerba;1xHumanus;1xPerditio
锡矿石,ic2.blockOreTin,166,0,3xMetallum;1xPerditio;1xVitreus
紫珀柱,tile.etfuturum.purpur_pillar,2462,0,1xAlienis;1xSensus;1xTerra
腐化树叶,tile.TaintLeaves,1883,32767,1xVitium;1xHerba
氯化铱粉,gt.bwMetaGenerateddust.76,11685,76,<empty>
氢氧化镓粉,gt.bwMetaGenerateddust.10057,11685,10057,1xElectrum;1xAer;2xMetallum;1xAqua
脱磷钐精粉,gt.bwMetaGenerateddust.11129,11685,11129,<empty>
镝精粉,gt.bwMetaGenerateddust.11454,11685,11454,<empty>
钐精粉,gt.bwMetaGenerateddust.11128,11685,11128,<empty>
硝酸铽粉,gt.bwMetaGenerateddust.11127,11685,11127,1xRadio;3xAer;2xMetallum
氮化钐-铽混合物粉,gt.bwMetaGenerateddust.11126,11685,11126,<empty>
钐-铽混合物粉,gt.bwMetaGenerateddust.11125,11685,11125,<empty>
氟化钙粉,gt.bwMetaGenerateddust.11124,11685,11124,1xTutamen;1xSano;2xPerditio
氟化钐精粉,gt.bwMetaGenerateddust.11123,11685,11123,<empty>
氧化钕粉,gt.bwMetaGenerateddust.11122,11685,11122,2xMagneto;1xAer;2xMetallum
氯化镧粉,gt.bwMetaGenerateddust.11121,11685,11121,1xPannus;1xRadio;2xAqua;2xMetallum
钕稀土精粉,gt.bwMetaGenerateddust.11117,11685,11117,<empty>
钐稀土精粉,gt.bwMetaGenerateddust.11116,11685,11116,<empty>
氟碳镧铈罕土氧化物粉,gt.bwMetaGenerateddust.11113,11685,11113,<empty>
氧化铈稀土氧化物粉,gt.bwMetaGenerateddust.11112,11685,11112,<empty>
湿稀土氧化物粉,gt.bwMetaGenerateddust.11111,11685,11111,<empty>
焙烧稀土氧化物粉,gt.bwMetaGenerateddust.11110,11685,11110,<empty>
脉石粉,gt.bwMetaGenerateddust.11109,11685,11109,<empty>
酸浸氟碳镧铈稀土氧化物粉,gt.bwMetaGenerateddust.11108,11685,11108,<empty>
氟碳镧铈稀土氧化物粉,gt.bwMetaGenerateddust.11107,11685,11107,<empty>
鸿蒙粉,gt.bwMetaGenerateddust.30001,11685,30001,<empty>
氧化铕（III）粉,gt.bwMetaGenerateddust.11050,11685,11050,<empty>
未知混合物粉,gt.bwMetaGenerateddust.11049,11685,11049,<empty>
硫化铕粉,gt.bwMetaGenerateddust.11048,11685,11048,<empty>
氧化铕粉,gt.bwMetaGenerateddust.11047,11685,11047,<empty>
高锰酸钾粉,gt.bwMetaGenerateddust.11043,11685,11043,<empty>
海藻灰粉,gt.bwMetaGenerateddust.11041,11685,11041,<empty>
中和铀滤渣粉,gt.bwMetaGenerateddust.11040,11685,11040,<empty>
铀滤渣粉,gt.bwMetaGenerateddust.11039,11685,11039,<empty>
磷酸钍精粉,gt.bwMetaGenerateddust.11038,11685,11038,<empty>
磷酸钍滤饼粉,gt.bwMetaGenerateddust.11037,11685,11037,<empty>
钐沉淀粉,gt.bwMetaGenerateddust.11034,11685,11034,<empty>
饱和独居石稀土粉,gt.bwMetaGenerateddust.11033,11685,11033,<empty>
异质卤化独居石稀土混合物粉,gt.bwMetaGenerateddust.11032,11685,11032,<empty>
独居石罕土沉淀粉,gt.bwMetaGenerateddust.11031,11685,11031,<empty>
冷却浓缩硝酸独居石稀土粉,gt.bwMetaGenerateddust.11030,11685,11030,<empty>
富铈混合物粉,gt.bwMetaGenerateddust.11029,11685,11029,<empty>
氧化铈（III）粉,gt.bwMetaGenerateddust.11028,11685,11028,1xRadio;1xAer;2xMetallum
草酸铈粉,gt.bwMetaGenerateddust.11027,11685,11027,<empty>
氯化铈粉,gt.bwMetaGenerateddust.11026,11685,11026,<empty>
二氧化铈粉,gt.bwMetaGenerateddust.11025,11685,11025,<empty>
干燥浓缩独居石稀土粉,gt.bwMetaGenerateddust.11024,11685,11024,<empty>
浓缩独居石稀土氢氧化物粉,gt.bwMetaGenerateddust.11023,11685,11023,<empty>
中和独居石稀土滤渣粉,gt.bwMetaGenerateddust.11022,11685,11022,<empty>
独居石稀土滤渣粉,gt.bwMetaGenerateddust.11021,11685,11021,<empty>
酸性独居石粉,gt.bwMetaGenerateddust.11020,11685,11020,<empty>
硫酸独居石粉,gt.bwMetaGenerateddust.11019,11685,11019,<empty>
碘粉,gt.bwMetaGenerateddust.11012,11685,11012,2xMetallum;1xPerditio;1xSano
氧化铪-氧化锆混合物粉,gt.bwMetaGenerateddust.11011,11685,11011,<empty>
四氯化锆粉,gt.bwMetaGenerateddust.11009,11685,11009,<empty>
氧化锆粉,gt.bwMetaGenerateddust.11008,11685,11008,<empty>
铪废料粉,gt.bwMetaGenerateddust.11006,11685,11006,<empty>
碘化铪粉,gt.bwMetaGenerateddust.11005,11685,11005,<empty>
四氯化铪粉,gt.bwMetaGenerateddust.11003,11685,11003,<empty>
氧化铪粉,gt.bwMetaGenerateddust.11002,11685,11002,<empty>
低纯铪粉,gt.bwMetaGenerateddust.11001,11685,11001,<empty>
铪粉,gt.bwMetaGenerateddust.11000,11685,11000,<empty>
惰性超能硅岩粉,gt.bwMetaGenerateddust.10115,11685,10115,3xRadio;4xMetallum;3xNebrisum
惰性富集硅岩粉,gt.bwMetaGenerateddust.10114,11685,10114,2xRadio;2xNebrisum;3xMetallum
惰性硅岩粉,gt.bwMetaGenerateddust.10113,11685,10113,1xRadio;1xNebrisum;3xMetallum
调律源金粉,gt.bwMetaGenerateddust.10112,11685,10112,<empty>
亚稳态鿫粉,gt.bwMetaGenerateddust.10111,11685,10111,<empty>
富集硅岩合金粉,gt.bwMetaGenerateddust.10110,11685,10110,2xRadio;2xNebrisum;2xOrdo;5xMetallum
稀有金属合金粉,gt.bwMetaGenerateddust.10109,11685,10109,1xMachina;1xNebrisum;5xMetallum
硫酸镁粉,gt.bwMetaGenerateddust.10108,11685,10108,1xSano;1xAer;2xMetallum;1xIgnis
对立合金粉,gt.bwMetaGenerateddust.10106,11685,10106,1xTutamen;4xRadio;9xMetallum;3xNebrisum;1xVitreus;1xIgnis
光素粉,gt.bwMetaGenerateddust.10105,11685,10105,1xLucrum;1xInstrumentum;2xMetallum
大力合金粉,gt.bwMetaGenerateddust.10104,11685,10104,1xTutamen;1xMachina;1xRadio;1xVolatus;1xInstrumentum;5xMetallum
钛钼合金β-C粉,gt.bwMetaGenerateddust.10103,11685,10103,1xTutamen;1xMachina;1xRadio;1xVolatus;1xInstrumentum;2xMetallum
阿瑟锡粉,gt.bwMetaGenerateddust.10102,11685,10102,1xRadio;1xNebrisum;3xVenenum;1xVitreus;5xMetallum
流明粉,gt.bwMetaGenerateddust.10101,11685,10101,1xInstrumentum;2xMetallum
流明精华粉,gt.bwMetaGenerateddust.10100,11685,10100,<empty>
信素粉,gt.bwMetaGenerateddust.10099,11685,10099,3xMachina
氯化锂粉,gt.bwMetaGenerateddust.10098,11685,10098,1xPannus;2xPotentia;2xAqua;1xVitreus
MAR-Ce-M200特种钢粉,gt.bwMetaGenerateddust.10097,11685,10097,1xTutamen;1xElectrum;1xMachina;1xRadio;1xVolatus;1xInstrumentum;5xMetallum;1xIgnis
MAR-M200特种钢粉,gt.bwMetaGenerateddust.10096,11685,10096,1xTutamen;1xElectrum;1xMachina;1xVolatus;1xInstrumentum;5xMetallum;1xIgnis
二茂铁粉,gt.bwMetaGenerateddust.10093,11685,10093,<empty>
精金合金粉,gt.bwMetaGenerateddust.10085,11685,10085,1xRadio;1xNebrisum;5xMetallum
耐热铬铁合金-903粉,gt.bwMetaGenerateddust.10084,11685,10084,1xTutamen;1xVolatus;1xInstrumentum;5xMetallum;1xIgnis
锆锡合金-2粉,gt.bwMetaGenerateddust.10083,11685,10083,1xMachina;1xVitreus;5xMetallum;1xIgnis
锆锡合金-4粉,gt.bwMetaGenerateddust.10082,11685,10082,1xMachina;1xVitreus;5xMetallum
硫酸超能硅岩粉,gt.bwMetaGenerateddust.10078,11685,10078,3xRadio;4xMetallum;3xNebrisum;1xAer;1xIgnis
低纯硫酸超能硅岩粉,gt.bwMetaGenerateddust.10076,11685,10076,<empty>
低纯磷酸超能硅岩粉,gt.bwMetaGenerateddust.10074,11685,10074,<empty>
磷酸铟粉,gt.bwMetaGenerateddust.10073,11685,10073,1xRadio;2xIgnis;1xAer;1xPotentia;2xMetallum
氧化超能硅岩混合物粉,gt.bwMetaGenerateddust.10072,11685,10072,<empty>
硫酸富集硅岩粉,gt.bwMetaGenerateddust.10071,11685,10071,2xRadio;2xNebrisum;1xAer;3xMetallum;1xIgnis
浓缩富集硅岩矿泥粉,gt.bwMetaGenerateddust.10070,11685,10070,<empty>
硫酸三元粉,gt.bwMetaGenerateddust.10068,11685,10068,1xAer;1xIgnis
氧化富集硅岩混合物粉,gt.bwMetaGenerateddust.10067,11685,10067,<empty>
氧化精金粉,gt.bwMetaGenerateddust.10066,11685,10066,1xAer
氧化硅岩粉,gt.bwMetaGenerateddust.10063,11685,10063,1xRadio;1xNebrisum;1xAer;3xMetallum
星门粉,gt.bwMetaGenerateddust.25201,11685,25201,<empty>
錭錤錶粉,gt.bwMetaGenerateddust.25200,11685,25200,<empty>
三氟化钛粉,gt.bwMetaGenerateddust.10055,11685,10055,1xTutamen;2xPerditio;2xMetallum
氧化硅岩混合物粉,gt.bwMetaGenerateddust.10054,11685,10054,<empty>
锌钍合金粉,gt.bwMetaGenerateddust.10053,11685,10053,1xRadio;1xSano;2xMetallum
氯化锌粉,gt.bwMetaGenerateddust.10052,11685,10052,1xPannus;1xSano;2xAqua;2xMetallum
放射性污泥粉,gt.bwMetaGenerateddust.10035,11685,10035,<empty>
极不稳定硅岩粉,gt.bwMetaGenerateddust.10024,11685,10024,<empty>
合成玉粉,gt.bwMetaGenerateddust.10023,11685,10023,<empty>
原子分离催化剂粉,gt.bwMetaGenerateddust.10022,11685,10022,3xRadio;1xNebrisum;5xMetallum
草酸钠粉,gt.bwMetaGenerateddust.10018,11685,10018,<empty>
氢氧化钍粉,gt.bwMetaGenerateddust.10017,11685,10017,<empty>
草酸钍粉,gt.bwMetaGenerateddust.10016,11685,10016,<empty>
五氧化二钒粉,gt.bwMetaGenerateddust.10014,11685,10014,1xRadio;1xAer;2xMetallum
氧化钚-铀混合物粉,gt.bwMetaGenerateddust.10009,11685,10009,3xRadio;1xAer;1xVitreus;2xMetallum;1xIgnis
铽精粉,gt.bwMetaGenerateddust.11453,11685,11453,<empty>
碳化铀-钍混合物粉,gt.bwMetaGenerateddust.10005,11685,10005,3xRadio;1xVitreus;2xMetallum;1xIgnis
镥精粉,gt.bwMetaGenerateddust.11459,11685,11459,<empty>
石墨-铀混合物粉,gt.bwMetaGenerateddust.10001,11685,10001,1xRadio;2xVitreus;2xMetallum;1xIgnis
氯化钐（III）粉,gt.bwMetaGenerateddust.11465,11685,11465,<empty>
氧化钐粉,gt.bwMetaGenerateddust.11468,11685,11468,1xRadio;1xAer;2xMetallum;10xMagneto
三氧化钨粉,gt.bwMetaGenerateddust.29901,11685,29901,1xTutamen;1xAer;3xMetallum
钨酸粉,gt.bwMetaGenerateddust.29900,11685,29900,1xTutamen;1xAer;3xMetallum;1xAqua
氯化镭粉,gt.bwMetaGenerateddust.25115,11685,25115,<empty>
氯化铀矿渣粉,gt.bwMetaGenerateddust.25114,11685,25114,<empty>
铀矿渣粉,gt.bwMetaGenerateddust.25113,11685,25113,<empty>
沥青铀矿渣粉,gt.bwMetaGenerateddust.25112,11685,25112,<empty>
青铁粉,gt.bwMetaGenerateddust.25111,11685,25111,<empty>
青钢粉,gt.bwMetaGenerateddust.25110,11685,25110,<empty>
压缩蒸汽粉,gt.bwMetaGenerateddust.25109,11685,25109,<empty>
掺铈镥铝氧混合物粉,gt.bwMetaGenerateddust.11498,11685,11498,<empty>
二氟二甲苯酮粉,gt.bwMetaGenerateddust.25102,11685,25102,<empty>
碳化钽铪粉,gt.bwMetaGenerateddust.11503,11685,11503,<empty>
锌-铁-铝-氯混合粉,gt.bwMetaGenerateddust.25095,11685,25095,<empty>
鿭粉,gt.bwMetaGenerateddust.25094,11685,25094,<empty>
铹粉,gt.bwMetaGenerateddust.25093,11685,25093,<empty>
