Category,Name,Key,Parents,ParentsHidden,Siblings,PermWarp,StickyWarp,Tag,ItemTrigger,EntityTrigger,AspectTrigger,DisplayColumn,DisplayRow
TT_CATEGORY,地平线盾牌之靴,ICHORCLOTH_BOOTS_GEM,ICHORCLOTH_ARMOR,WARP;RESEARCH;ENCHANT;NODES;RESEARCHDUPE;ORE;ASPECTS;KNOWFRAG;RESEARCHER2;CRIMSON;NODEJAR;RESEARCHER1;NODETAPPER2;DECONSTRUCTOR;NODETAPPER1;THAUMONOMICON;PLANTS;NODEPRESERVE;PECH;NODESTABILIZER;WANDPEDFOC;VAMPBAT;ROD_bone;BASICTHAUMATURGY;FOCUSEXCAVATION;SCEPTRE;ROD_quartz_staff;FOCUSHELLBAT;VISCHARGERELAY;ROD_ice;NODESTABILIZERADV;ROD_reed;ROD_greatwood_staff;ROD_silverwood_staff;FOCUSFROST;VISAMULET;FOCALMANIPULATION;FOCUSFIRE;CAP_gold;ROD_silverwood;VISPOWER;FOCUSPOUCH;CAP_copper;ROD_reed_staff;FOCUSSHOCK;CAP_silver;ROD_quartz;FOCUSWARDING;ROD_obsidian;FOCUSPORTABLEHOLE;CAP_thaumium;ROD_greatwood;ROD_blaze;ROD_bone_staff;ROD_obsidian_staff;FOCUSTRADE;ROD_ice_staff;WANDPED;ROD_blaze_staff;ALUMENTUM;BATHSALTS;CRUCIBLE;ENTROPICPROCESSING;TRANSIRON;THAUMATORIUM;ALCHEMICALMANUFACTURE;LIQUIDDEATH;TUBES;TRANSTIN;SANESOAP;ETHEREALBLOOM;TALLOW;PURESILVER;PURETIN;TRANSCOPPER;ESSENTIACRYSTAL;ARCANESPA;CENTRIFUGE;TRANSSILVER;PUREIRON;ALCHEMICALDUPLICATION;JARVOID;NITOR;BOTTLETAINT;PUREGOLD;DISTILESSENTIA;PHIAL;TUBEFILTER;PURELEAD;THAUMIUM;TRANSLEAD;TRANSGOLD;PURECOPPER;JARLABEL;RUNICEMERGENCY;GOGGLES;ENCHFABRIC;ELEMENTALPICK;ELEMENTALAXE;TABLE;INFERNALFURNACE;BANNERS;ELEMENTALSHOVEL;LEVITATOR;HOVERGIRDLE;WARDEDARCANA;BASICARTIFACE;FLUXSCRUB;THAUMOMETER;BOOTSTRAVELLER;RESTABLE;MIRRORESSENTIA;PRIMALARROW;ARCANEEAR;GRATE;RUNICCHARGED;RUNICHEALING;HOVERHARNESS;MIRROR;ALCHGRATE;LAMPGROWTH;MASKGRINNINGDEVIL;ELEMENTALHOE;MIRRORHAND;ARCTABLE;INFUSION;RUNICKINETIC;PAVEWARD;MASKANGRYGHOST;MASKSIPPINGFIEND;ARCANELAMP;ARMORFORTRESS;BELLOWS;HELMGOGGLES;RUNICARMOR;RUNICAUGMENTATION;LAMPFERTILITY;BONEBOW;ARCANESTONE;SINSTONE;ELEMENTALSWORD;PAVETRAVEL;JARBRAIN;ARCANEBORE;INFUSIONENCHANTMENT;GOLEMCLAY;UPGRADEWATER;HUNGRYCHEST;GOLEMTALLOW;GOLEMWOOD;GOLEMFLESH;UPGRADEEARTH;TINYDART;UPGRADEFIRE;UPGRADEENTROPY;COREUSE;TINYHAMMER;TRAVELTRUNK;TINYBOWTIE;GOLEMBELL;CORESORTING;GOLEMTHAUMIUM;TINYHAT;TINYFEZ;CORELUMBER;TINYGLASSES;TINYVISOR;UPGRADEAIR;COREFISHING;COREGATHER;COREHARVEST;COREBUTCHER;COREGUARD;ADVANCEDGOLEM;TINYARMOR;COREFILL;GOLEMFETTER;GOLEMSTRAW;COREALCHEMY;GOLEMSTONE;GOLEMIRON;CORELIQUID;COREEMPTY;UPGRADEORDER;TTENCH_VALIANCE;TTENCH_SHOCKWAVE;TTENCH_ASCENT_BOOST;TTENCH_DISPERSED;TTENCH_SLOW_FALL;TTENCH_FOCUSED;TTENCH_SHATTER;TTENCH_TUNNEL;FOCUS_HEAL;FOCUS_TELEKINESIS;TTENCH_VAMPIRISM;BLOOD_SWORD;TTENCH_FINAL;TTENCH_QUICK_DRAW;TTENCH_POUNCE;TTENCH_DESINTEGRATE;GAS_REMOVER;TTENCH_AUTO_SMELT;FOCUS_SMELT;FOCUS_ENDER_CHEST,,2,2,24xTerra;21xIter;18xPerfodio;15xHerba;12xLux;9xMotus;6xCognitio;3xTutamen,,,,15,10
TT_CATEGORY,防身护身符,CLEANSING_TALISMAN,DARKQUARTZ;INFUSION;RUNICARMOR,INFUSION,,0,0,15xSano;12xOrdo;9xMortuus;6xVictus;3xPraecantatio,,,,-3,4
TT_CATEGORY,元素之焰:离火,FIREIGNIS,INFUSION;BRIGHT_NITOR;ELDRITCHMINOR,,,5,5,15xIgnis;12xLux;9xAer;3xPraecantatio,,,,4,-4
TT_CATEGORY,祛魔之布,SPELL_CLOTH,INFUSION,ENCHFABRIC,,0,0,12xPraecantatio;9xPannus;6xAuram;3xAlienis,,,,3,2
TT_CATEGORY,仙域之门,WARP_GATE,ICHORCLOTH_CHEST_GEM,ICHORCLOTH_BOOTS_GEM;WARP;RESEARCH;ENCHANT;NODES;RESEARCHDUPE;ORE;ASPECTS;KNOWFRAG;RESEARCHER2;CRIMSON;NODEJAR;RESEARCHER1;NODETAPPER2;DECONSTRUCTOR;NODETAPPER1;THAUMONOMICON;PLANTS;NODEPRESERVE;PECH;NODESTABILIZER;WANDPEDFOC;VAMPBAT;ROD_bone;BASICTHAUMATURGY;FOCUSEXCAVATION;SCEPTRE;ROD_quartz_staff;FOCUSHELLBAT;VISCHARGERELAY;ROD_ice;NODESTABILIZERADV;ROD_reed;ROD_greatwood_staff;ROD_silverwood_staff;FOCUSFROST;VISAMULET;FOCALMANIPULATION;FOCUSFIRE;CAP_gold;ROD_silverwood;VISPOWER;FOCUSPOUCH;CAP_copper;ROD_reed_staff;FOCUSSHOCK;CAP_silver;ROD_quartz;FOCUSWARDING;ROD_obsidian;FOCUSPORTABLEHOLE;CAP_thaumium;ROD_greatwood;ROD_blaze;ROD_bone_staff;ROD_obsidian_staff;FOCUSTRADE;ROD_ice_staff;WANDPED;ROD_blaze_staff;ALUMENTUM;BATHSALTS;CRUCIBLE;ENTROPICPROCESSING;TRANSIRON;THAUMATORIUM;ALCHEMICALMANUFACTURE;LIQUIDDEATH;TUBES;TRANSTIN;SANESOAP;ETHEREALBLOOM;TALLOW;PURESILVER;PURETIN;TRANSCOPPER;ESSENTIACRYSTAL;ARCANESPA;CENTRIFUGE;TRANSSILVER;PUREIRON;ALCHEMICALDUPLICATION;JARVOID;NITOR;BOTTLETAINT;PUREGOLD;DISTILESSENTIA;PHIAL;TUBEFILTER;PURELEAD;THAUMIUM;TRANSLEAD;TRANSGOLD;PURECOPPER;JARLABEL;RUNICEMERGENCY;GOGGLES;ENCHFABRIC;ELEMENTALPICK;ELEMENTALAXE;TABLE;INFERNALFURNACE;BANNERS;ELEMENTALSHOVEL;LEVITATOR;HOVERGIRDLE;WARDEDARCANA;BASICARTIFACE;FLUXSCRUB;THAUMOMETER;BOOTSTRAVELLER;RESTABLE;MIRRORESSENTIA;PRIMALARROW;ARCANEEAR;GRATE;RUNICCHARGED;RUNICHEALING;HOVERHARNESS;MIRROR;ALCHGRATE;LAMPGROWTH;MASKGRINNINGDEVIL;ELEMENTALHOE;MIRRORHAND;ARCTABLE;INFUSION;RUNICKINETIC;PAVEWARD;MASKANGRYGHOST;MASKSIPPINGFIEND;ARCANELAMP;ARMORFORTRESS;BELLOWS;HELMGOGGLES;RUNICARMOR;RUNICAUGMENTATION;LAMPFERTILITY;BONEBOW;ARCANESTONE;SINSTONE;ELEMENTALSWORD;PAVETRAVEL;JARBRAIN;ARCANEBORE;INFUSIONENCHANTMENT;GOLEMCLAY;UPGRADEWATER;HUNGRYCHEST;GOLEMTALLOW;GOLEMWOOD;GOLEMFLESH;UPGRADEEARTH;TINYDART;UPGRADEFIRE;UPGRADEENTROPY;COREUSE;TINYHAMMER;TRAVELTRUNK;TINYBOWTIE;GOLEMBELL;CORESORTING;GOLEMTHAUMIUM;TINYHAT;TINYFEZ;CORELUMBER;TINYGLASSES;TINYVISOR;UPGRADEAIR;COREFISHING;COREGATHER;COREHARVEST;COREBUTCHER;COREGUARD;ADVANCEDGOLEM;TINYARMOR;COREFILL;GOLEMFETTER;GOLEMSTRAW;COREALCHEMY;GOLEMSTONE;GOLEMIRON;CORELIQUID;COREEMPTY;UPGRADEORDER;TTENCH_VALIANCE;TTENCH_SHOCKWAVE;GASEOUS_SHADOW;FOCUS_DEFLECT;TTENCH_FOCUSED;FOCUS_FLIGHT;FOCUS_HEAL;FOCUS_TELEKINESIS;TTENCH_VAMPIRISM;CLEANSING_TALISMAN;SPELL_CLOTH;XP_TALISMAN;TTENCH_QUICK_DRAW;TTENCH_POUNCE;TTENCH_DESINTEGRATE;TTENCH_ASCENT_BOOST;TTENCH_DISPERSED;TTENCH_SLOW_FALL;TTENCH_SHATTER;FOCUS_DISLOCATION;TTENCH_TUNNEL;GASEOUS_LIGHT;BLOOD_SWORD;TTENCH_FINAL;REVEALING_HELM;BRIGHT_NITOR;GAS_REMOVER;TTENCH_AUTO_SMELT;FOCUS_SMELT;FOCUS_ENDER_CHEST,,2,2,18xIter;15xVolatus;12xAlienis;9xMachina;6xVitreus;3xAer,,,,19,6
TT_CATEGORY,汇魔护身符,XP_TALISMAN,JARBRAIN;SPELL_CLOTH,INFUSION,,0,0,15xLucrum;12xPraecantatio;9xHumanus;6xAuram;3xMachina,,,,4,-1
TT_CATEGORY,附魔:即时战备,TTENCH_QUICK_DRAW,ENCHANTER,,,0,0,15xTelum;12xSensus;9xPraecantatio;6xAuram;3xMotus,,,,4,6
TT_CATEGORY,附魔:猫爪,TTENCH_POUNCE,TTENCH_ASCENT_BOOST,,,0,0,15xAer;15xOrdo;12xTutamen;9xPraecantatio;6xAuram;3xVolatus,,,,7,0
TT_CATEGORY,熔岩地幔之护腿,ICHORCLOTH_LEGS_GEM,ICHORCLOTH_ARMOR,WARP;RESEARCH;ENCHANT;NODES;RESEARCHDUPE;ORE;ASPECTS;KNOWFRAG;RESEARCHER2;CRIMSON;NODEJAR;RESEARCHER1;NODETAPPER2;DECONSTRUCTOR;NODETAPPER1;THAUMONOMICON;PLANTS;NODEPRESERVE;PECH;NODESTABILIZER;WANDPEDFOC;VAMPBAT;ROD_bone;BASICTHAUMATURGY;FOCUSEXCAVATION;SCEPTRE;ROD_quartz_staff;FOCUSHELLBAT;VISCHARGERELAY;ROD_ice;NODESTABILIZERADV;ROD_reed;ROD_greatwood_staff;ROD_silverwood_staff;FOCUSFROST;VISAMULET;FOCALMANIPULATION;FOCUSFIRE;CAP_gold;ROD_silverwood;VISPOWER;FOCUSPOUCH;CAP_copper;ROD_reed_staff;FOCUSSHOCK;CAP_silver;ROD_quartz;FOCUSWARDING;ROD_obsidian;FOCUSPORTABLEHOLE;CAP_thaumium;ROD_greatwood;ROD_blaze;ROD_bone_staff;ROD_obsidian_staff;FOCUSTRADE;ROD_ice_staff;WANDPED;ROD_blaze_staff;ALUMENTUM;BATHSALTS;CRUCIBLE;ENTROPICPROCESSING;TRANSIRON;THAUMATORIUM;ALCHEMICALMANUFACTURE;LIQUIDDEATH;TUBES;TRANSTIN;SANESOAP;ETHEREALBLOOM;TALLOW;PURESILVER;PURETIN;TRANSCOPPER;ESSENTIACRYSTAL;ARCANESPA;CENTRIFUGE;TRANSSILVER;PUREIRON;ALCHEMICALDUPLICATION;JARVOID;NITOR;BOTTLETAINT;PUREGOLD;DISTILESSENTIA;PHIAL;TUBEFILTER;PURELEAD;THAUMIUM;TRANSLEAD;TRANSGOLD;PURECOPPER;JARLABEL;RUNICEMERGENCY;GOGGLES;ENCHFABRIC;ELEMENTALPICK;ELEMENTALAXE;TABLE;INFERNALFURNACE;BANNERS;ELEMENTALSHOVEL;LEVITATOR;HOVERGIRDLE;WARDEDARCANA;BASICARTIFACE;FLUXSCRUB;THAUMOMETER;BOOTSTRAVELLER;RESTABLE;MIRRORESSENTIA;PRIMALARROW;ARCANEEAR;GRATE;RUNICCHARGED;RUNICHEALING;HOVERHARNESS;MIRROR;ALCHGRATE;LAMPGROWTH;MASKGRINNINGDEVIL;ELEMENTALHOE;MIRRORHAND;ARCTABLE;INFUSION;RUNICKINETIC;PAVEWARD;MASKANGRYGHOST;MASKSIPPINGFIEND;ARCANELAMP;ARMORFORTRESS;BELLOWS;HELMGOGGLES;RUNICARMOR;RUNICAUGMENTATION;LAMPFERTILITY;BONEBOW;ARCANESTONE;SINSTONE;ELEMENTALSWORD;PAVETRAVEL;JARBRAIN;ARCANEBORE;INFUSIONENCHANTMENT;GOLEMCLAY;UPGRADEWATER;HUNGRYCHEST;GOLEMTALLOW;GOLEMWOOD;GOLEMFLESH;UPGRADEEARTH;TINYDART;UPGRADEFIRE;UPGRADEENTROPY;COREUSE;TINYHAMMER;TRAVELTRUNK;TINYBOWTIE;GOLEMBELL;CORESORTING;GOLEMTHAUMIUM;TINYHAT;TINYFEZ;CORELUMBER;TINYGLASSES;TINYVISOR;UPGRADEAIR;COREFISHING;COREGATHER;COREHARVEST;COREBUTCHER;COREGUARD;ADVANCEDGOLEM;TINYARMOR;COREFILL;GOLEMFETTER;GOLEMSTRAW;COREALCHEMY;GOLEMSTONE;GOLEMIRON;CORELIQUID;COREEMPTY;UPGRADEORDER;TTENCH_VALIANCE;TTENCH_SHOCKWAVE;TTENCH_ASCENT_BOOST;TTENCH_DISPERSED;TTENCH_SLOW_FALL;TTENCH_FOCUSED;TTENCH_SHATTER;TTENCH_TUNNEL;FOCUS_HEAL;FOCUS_TELEKINESIS;TTENCH_VAMPIRISM;BLOOD_SWORD;TTENCH_FINAL;TTENCH_QUICK_DRAW;TTENCH_POUNCE;TTENCH_DESINTEGRATE;GAS_REMOVER;TTENCH_AUTO_SMELT;FOCUS_SMELT;FOCUS_ENDER_CHEST,,2,2,24xIgnis;21xSano;18xLucrum;15xPotentia;12xAlienis;9xAer;6xLux;3xTutamen,,,,17,9
TT_CATEGORY,蕴魔作物,INFUSEDSEED,INFUSION;FIREIGNIS;FIREAQUA;FIRETERRA;FIREAER;FIREORDO;FIREPERDITIO,,,1,1,15xPerditio;12xLux;9xAer;3xPraecantatio,,,,7,-5
TT_CATEGORY,矢量转位仪,DISLOCATOR,INTERFACE,MIRROR,,0,0,15xCognitio;12xOrdo;9xPerditio;6xPotentia;3xAqua,,,,-6,1
TT_CATEGORY,维度碎片,DIMENSIONSHARDS,INFUSION,,,0,0,15xInfernus;15xLuxuria;15xSuperbia;12xGula;9xInvidia;6xDesidia;3xIra,,,,7,8
TT_CATEGORY,附魔:解离,TTENCH_DESINTEGRATE,ENCHANTER,,,0,0,15xVacuos;12xPerditio;9xPraecantatio;6xAuram;3xTempus,,,,6,6
TT_CATEGORY,觉醒灵宝剑,ICHOR_SWORD_GEM,ICHOR_TOOLS,WARP;RESEARCH;ENCHANT;NODES;RESEARCHDUPE;ORE;ASPECTS;KNOWFRAG;RESEARCHER2;CRIMSON;NODEJAR;RESEARCHER1;NODETAPPER2;DECONSTRUCTOR;NODETAPPER1;THAUMONOMICON;PLANTS;NODEPRESERVE;PECH;NODESTABILIZER;WANDPEDFOC;VAMPBAT;ROD_bone;BASICTHAUMATURGY;FOCUSEXCAVATION;SCEPTRE;ROD_quartz_staff;FOCUSHELLBAT;VISCHARGERELAY;ROD_ice;NODESTABILIZERADV;ROD_reed;ROD_greatwood_staff;ROD_silverwood_staff;FOCUSFROST;VISAMULET;FOCALMANIPULATION;FOCUSFIRE;CAP_gold;ROD_silverwood;VISPOWER;FOCUSPOUCH;CAP_copper;ROD_reed_staff;FOCUSSHOCK;CAP_silver;ROD_quartz;FOCUSWARDING;ROD_obsidian;FOCUSPORTABLEHOLE;CAP_thaumium;ROD_greatwood;ROD_blaze;ROD_bone_staff;ROD_obsidian_staff;FOCUSTRADE;ROD_ice_staff;WANDPED;ROD_blaze_staff;ALUMENTUM;BATHSALTS;CRUCIBLE;ENTROPICPROCESSING;TRANSIRON;THAUMATORIUM;ALCHEMICALMANUFACTURE;LIQUIDDEATH;TUBES;TRANSTIN;SANESOAP;ETHEREALBLOOM;TALLOW;PURESILVER;PURETIN;TRANSCOPPER;ESSENTIACRYSTAL;ARCANESPA;CENTRIFUGE;TRANSSILVER;PUREIRON;ALCHEMICALDUPLICATION;JARVOID;NITOR;BOTTLETAINT;PUREGOLD;DISTILESSENTIA;PHIAL;TUBEFILTER;PURELEAD;THAUMIUM;TRANSLEAD;TRANSGOLD;PURECOPPER;JARLABEL;RUNICEMERGENCY;GOGGLES;ENCHFABRIC;ELEMENTALPICK;ELEMENTALAXE;TABLE;INFERNALFURNACE;BANNERS;ELEMENTALSHOVEL;LEVITATOR;HOVERGIRDLE;WARDEDARCANA;BASICARTIFACE;FLUXSCRUB;THAUMOMETER;BOOTSTRAVELLER;RESTABLE;MIRRORESSENTIA;PRIMALARROW;ARCANEEAR;GRATE;RUNICCHARGED;RUNICHEALING;HOVERHARNESS;MIRROR;ALCHGRATE;LAMPGROWTH;MASKGRINNINGDEVIL;ELEMENTALHOE;MIRRORHAND;ARCTABLE;INFUSION;RUNICKINETIC;PAVEWARD;MASKANGRYGHOST;MASKSIPPINGFIEND;ARCANELAMP;ARMORFORTRESS;BELLOWS;HELMGOGGLES;RUNICARMOR;RUNICAUGMENTATION;LAMPFERTILITY;BONEBOW;ARCANESTONE;SINSTONE;ELEMENTALSWORD;PAVETRAVEL;JARBRAIN;ARCANEBORE;INFUSIONENCHANTMENT;GOLEMCLAY;UPGRADEWATER;HUNGRYCHEST;GOLEMTALLOW;GOLEMWOOD;GOLEMFLESH;UPGRADEEARTH;TINYDART;UPGRADEFIRE;UPGRADEENTROPY;COREUSE;TINYHAMMER;TRAVELTRUNK;TINYBOWTIE;GOLEMBELL;CORESORTING;GOLEMTHAUMIUM;TINYHAT;TINYFEZ;CORELUMBER;TINYGLASSES;TINYVISOR;UPGRADEAIR;COREFISHING;COREGATHER;COREHARVEST;COREBUTCHER;COREGUARD;ADVANCEDGOLEM;TINYARMOR;COREFILL;GOLEMFETTER;GOLEMSTRAW;COREALCHEMY;GOLEMSTONE;GOLEMIRON;CORELIQUID;COREEMPTY;UPGRADEORDER;TTENCH_VAMPIRISM;TTENCH_VALIANCE;TTENCH_SHOCKWAVE;BLOOD_SWORD;TTENCH_FINAL;TTENCH_ASCENT_BOOST;TTENCH_DISPERSED;TTENCH_SLOW_FALL;TTENCH_FOCUSED;TTENCH_SHATTER;TTENCH_QUICK_DRAW;TTENCH_POUNCE;TTENCH_DESINTEGRATE;GAS_REMOVER;TTENCH_AUTO_SMELT;TTENCH_TUNNEL;FOCUS_HEAL;FOCUS_ENDER_CHEST,,2,1,21xAer;18xFames;15xOrdo;12xPotentia;9xSpiritus;6xTelum;3xVitreus,,,,16,12
TT_CATEGORY,无底袋,ICHOR_POUCH,ICHOR_CLOTH,WARP;RESEARCH;ENCHANT;NODES;RESEARCHDUPE;ORE;ASPECTS;KNOWFRAG;RESEARCHER2;CRIMSON;NODEJAR;RESEARCHER1;NODETAPPER2;DECONSTRUCTOR;NODETAPPER1;THAUMONOMICON;PLANTS;NODEPRESERVE;PECH;NODESTABILIZER;WANDPEDFOC;VAMPBAT;ROD_bone;BASICTHAUMATURGY;FOCUSEXCAVATION;SCEPTRE;ROD_quartz_staff;FOCUSHELLBAT;VISCHARGERELAY;ROD_ice;NODESTABILIZERADV;ROD_reed;ROD_greatwood_staff;ROD_silverwood_staff;FOCUSFROST;VISAMULET;FOCALMANIPULATION;FOCUSFIRE;CAP_gold;ROD_silverwood;VISPOWER;FOCUSPOUCH;CAP_copper;ROD_reed_staff;FOCUSSHOCK;CAP_silver;ROD_quartz;FOCUSWARDING;ROD_obsidian;FOCUSPORTABLEHOLE;CAP_thaumium;ROD_greatwood;ROD_blaze;ROD_bone_staff;ROD_obsidian_staff;FOCUSTRADE;ROD_ice_staff;WANDPED;ROD_blaze_staff;ALUMENTUM;BATHSALTS;CRUCIBLE;ENTROPICPROCESSING;TRANSIRON;THAUMATORIUM;ALCHEMICALMANUFACTURE;LIQUIDDEATH;TUBES;TRANSTIN;SANESOAP;ETHEREALBLOOM;TALLOW;PURESILVER;PURETIN;TRANSCOPPER;ESSENTIACRYSTAL;ARCANESPA;CENTRIFUGE;TRANSSILVER;PUREIRON;ALCHEMICALDUPLICATION;JARVOID;NITOR;BOTTLETAINT;PUREGOLD;DISTILESSENTIA;PHIAL;TUBEFILTER;PURELEAD;THAUMIUM;TRANSLEAD;TRANSGOLD;PURECOPPER;JARLABEL;RUNICEMERGENCY;GOGGLES;ENCHFABRIC;ELEMENTALPICK;ELEMENTALAXE;TABLE;INFERNALFURNACE;BANNERS;ELEMENTALSHOVEL;LEVITATOR;HOVERGIRDLE;WARDEDARCANA;BASICARTIFACE;FLUXSCRUB;THAUMOMETER;BOOTSTRAVELLER;RESTABLE;MIRRORESSENTIA;PRIMALARROW;ARCANEEAR;GRATE;RUNICCHARGED;RUNICHEALING;HOVERHARNESS;MIRROR;ALCHGRATE;LAMPGROWTH;MASKGRINNINGDEVIL;ELEMENTALHOE;MIRRORHAND;ARCTABLE;INFUSION;RUNICKINETIC;PAVEWARD;MASKANGRYGHOST;MASKSIPPINGFIEND;ARCANELAMP;ARMORFORTRESS;BELLOWS;HELMGOGGLES;RUNICARMOR;RUNICAUGMENTATION;LAMPFERTILITY;BONEBOW;ARCANESTONE;SINSTONE;ELEMENTALSWORD;PAVETRAVEL;JARBRAIN;ARCANEBORE;INFUSIONENCHANTMENT;GOLEMCLAY;UPGRADEWATER;HUNGRYCHEST;GOLEMTALLOW;GOLEMWOOD;GOLEMFLESH;UPGRADEEARTH;TINYDART;UPGRADEFIRE;UPGRADEENTROPY;COREUSE;TINYHAMMER;TRAVELTRUNK;TINYBOWTIE;GOLEMBELL;CORESORTING;GOLEMTHAUMIUM;TINYHAT;TINYFEZ;CORELUMBER;TINYGLASSES;TINYVISOR;UPGRADEAIR;COREFISHING;COREGATHER;COREHARVEST;COREBUTCHER;COREGUARD;ADVANCEDGOLEM;TINYARMOR;COREFILL;GOLEMFETTER;GOLEMSTRAW;COREALCHEMY;GOLEMSTONE;GOLEMIRON;CORELIQUID;COREEMPTY;UPGRADEORDER;TTENCH_VALIANCE;TTENCH_SHOCKWAVE;TTENCH_ASCENT_BOOST;TTENCH_DISPERSED;GASEOUS_SHADOW;TTENCH_SLOW_FALL;TTENCH_FOCUSED;TTENCH_SHATTER;FOCUS_DISLOCATION;FOCUS_FLIGHT;TTENCH_TUNNEL;FOCUS_HEAL;FOCUS_TELEKINESIS;GASEOUS_LIGHT;TTENCH_VAMPIRISM;BLOOD_SWORD;TTENCH_FINAL;CLEANSING_TALISMAN;REVEALING_HELM;SPELL_CLOTH;XP_TALISMAN;TTENCH_QUICK_DRAW;TTENCH_POUNCE;TTENCH_DESINTEGRATE;GAS_REMOVER;TTENCH_AUTO_SMELT;FOCUS_SMELT;FOCUS_ENDER_CHEST,,2,1,15xVacuos;15xPannus;12xAlienis;9xHumanus;6xMotus;3xAer,,,,13,6
TT_CATEGORY,渗透附魔台,ENCHANTER,SPELL_CLOTH;ENCHANTINGTABLE;INFUSION,INFUSION,,2,1,15xAlienis;15xPraecantatio;12xAuram;12xTenebrae;9xVacuos;6xCognitio;3xTerra,,,,5,4
TT_CATEGORY,知识共享之书,SHARETOME,INFUSION,,,0,0,15xCognitio;12xPraecantatio;9xPermutatio;6xInstrumentum;3xTerra,,,,0,-1
TT_CATEGORY,无尽深渊之帽,ICHORCLOTH_HELM_GEM,ICHORCLOTH_ARMOR,WARP;RESEARCH;ENCHANT;NODES;RESEARCHDUPE;ORE;ASPECTS;KNOWFRAG;RESEARCHER2;CRIMSON;NODEJAR;RESEARCHER1;NODETAPPER2;DECONSTRUCTOR;NODETAPPER1;THAUMONOMICON;PLANTS;NODEPRESERVE;PECH;NODESTABILIZER;WANDPEDFOC;VAMPBAT;ROD_bone;BASICTHAUMATURGY;FOCUSEXCAVATION;SCEPTRE;ROD_quartz_staff;FOCUSHELLBAT;VISCHARGERELAY;ROD_ice;NODESTABILIZERADV;ROD_reed;ROD_greatwood_staff;ROD_silverwood_staff;FOCUSFROST;VISAMULET;FOCALMANIPULATION;FOCUSFIRE;CAP_gold;ROD_silverwood;VISPOWER;FOCUSPOUCH;CAP_copper;ROD_reed_staff;FOCUSSHOCK;CAP_silver;ROD_quartz;FOCUSWARDING;ROD_obsidian;FOCUSPORTABLEHOLE;CAP_thaumium;ROD_greatwood;ROD_blaze;ROD_bone_staff;ROD_obsidian_staff;FOCUSTRADE;ROD_ice_staff;WANDPED;ROD_blaze_staff;ALUMENTUM;BATHSALTS;CRUCIBLE;ENTROPICPROCESSING;TRANSIRON;THAUMATORIUM;ALCHEMICALMANUFACTURE;LIQUIDDEATH;TUBES;TRANSTIN;SANESOAP;ETHEREALBLOOM;TALLOW;PURESILVER;PURETIN;TRANSCOPPER;ESSENTIACRYSTAL;ARCANESPA;CENTRIFUGE;TRANSSILVER;PUREIRON;ALCHEMICALDUPLICATION;JARVOID;NITOR;BOTTLETAINT;PUREGOLD;DISTILESSENTIA;PHIAL;TUBEFILTER;PURELEAD;THAUMIUM;TRANSLEAD;TRANSGOLD;PURECOPPER;JARLABEL;RUNICEMERGENCY;GOGGLES;ENCHFABRIC;ELEMENTALPICK;ELEMENTALAXE;TABLE;INFERNALFURNACE;BANNERS;ELEMENTALSHOVEL;LEVITATOR;HOVERGIRDLE;WARDEDARCANA;BASICARTIFACE;FLUXSCRUB;THAUMOMETER;BOOTSTRAVELLER;RESTABLE;MIRRORESSENTIA;PRIMALARROW;ARCANEEAR;GRATE;RUNICCHARGED;RUNICHEALING;HOVERHARNESS;MIRROR;ALCHGRATE;LAMPGROWTH;MASKGRINNINGDEVIL;ELEMENTALHOE;MIRRORHAND;ARCTABLE;INFUSION;RUNICKINETIC;PAVEWARD;MASKANGRYGHOST;MASKSIPPINGFIEND;ARCANELAMP;ARMORFORTRESS;BELLOWS;HELMGOGGLES;RUNICARMOR;RUNICAUGMENTATION;LAMPFERTILITY;BONEBOW;ARCANESTONE;SINSTONE;ELEMENTALSWORD;PAVETRAVEL;JARBRAIN;ARCANEBORE;INFUSIONENCHANTMENT;GOLEMCLAY;UPGRADEWATER;HUNGRYCHEST;GOLEMTALLOW;GOLEMWOOD;GOLEMFLESH;UPGRADEEARTH;TINYDART;UPGRADEFIRE;UPGRADEENTROPY;COREUSE;TINYHAMMER;TRAVELTRUNK;TINYBOWTIE;GOLEMBELL;CORESORTING;GOLEMTHAUMIUM;TINYHAT;TINYFEZ;CORELUMBER;TINYGLASSES;TINYVISOR;UPGRADEAIR;COREFISHING;COREGATHER;COREHARVEST;COREBUTCHER;COREGUARD;ADVANCEDGOLEM;TINYARMOR;COREFILL;GOLEMFETTER;GOLEMSTRAW;COREALCHEMY;GOLEMSTONE;GOLEMIRON;CORELIQUID;COREEMPTY;UPGRADEORDER;TTENCH_VALIANCE;TTENCH_SHOCKWAVE;TTENCH_ASCENT_BOOST;TTENCH_DISPERSED;TTENCH_SLOW_FALL;TTENCH_FOCUSED;TTENCH_SHATTER;FOCUS_DISLOCATION;TTENCH_TUNNEL;FOCUS_HEAL;FOCUS_TELEKINESIS;TTENCH_VAMPIRISM;BLOOD_SWORD;TTENCH_FINAL;REVEALING_HELM;TTENCH_QUICK_DRAW;TTENCH_POUNCE;TTENCH_DESINTEGRATE;GAS_REMOVER;TTENCH_AUTO_SMELT;FOCUS_SMELT;FOCUS_ENDER_CHEST,,2,2,24xAqua;21xSano;18xFames;15xAuram;12xCognitio;9xCorpus;6xLux;3xTutamen,,,,18,3
