Ore Name,ItemStack,Item ID,Display Name,Wildcard
crushedGarnetYellow,1xgt.metaitem.01@5528,gregtech:gt.metaitem.01,粉碎的黄石榴石矿石,false
crushedGarnierite,1xgt.metaitem.01@5906,gregtech:gt.metaitem.01,粉碎的硅镁镍矿矿石,false
crushedGeikielite,1xitem.crushedGeikielite@0,miscutils:crushedGeikielite,粉碎的镁钛矿矿石,false
crushedGlauconite,1xgt.metaitem.01@5933,gregtech:gt.metaitem.01,粉碎的海绿石矿石,false
crushedGlauconiteSand,1xgt.metaitem.01@5949,gregtech:gt.metaitem.01,精研海绿石矿砂,false
crushedGold,1xic2.itemCrushedOre@2,IC2:itemCrushedOre,粉碎金矿石,false
crushedGold,1xgt.metaitem.01@5086,gregtech:gt.metaitem.01,粉碎的金矿石,false
crushedGraniticMineralSand,1xgt.metaitem.01@5936,gregtech:gt.metaitem.01,精研花岗岩矿砂,false
crushedGraphite,1xgt.metaitem.01@5865,gregtech:gt.metaitem.01,粉碎的石墨矿石,false
crushedGreenFuchsite,1xgt.bwMetaGeneratedcrushed@28,bartworks:gt.bwMetaGeneratedcrushed,粉碎的绿铬云母矿石,false
crushedGreenSapphire,1xgt.metaitem.01@5504,gregtech:gt.metaitem.01,粉碎的绿色蓝宝石矿石,false
crushedGreenockite,1xitem.crushedGreenockite@0,miscutils:crushedGreenockite,粉碎的硫镉矿石,false
crushedGrossular,1xgt.metaitem.01@5831,gregtech:gt.metaitem.01,粉碎的钙铝榴石矿石,false
crushedGypsum,1xgt.metaitem.01@5934,gregtech:gt.metaitem.01,粉碎的石膏矿石,false
crushedHedenbergite,1xgt.bwMetaGeneratedcrushed@25,bartworks:gt.bwMetaGeneratedcrushed,粉碎的钙铁辉石矿石,false
crushedHeeEndium,1xgt.metaitem.01@5770,gregtech:gt.metaitem.01,粉碎的终末矿石,false
crushedHibonite,1xitem.crushedHibonite@0,miscutils:crushedHibonite,粉碎的黑铝钙石矿石,false
crushedHolmium,1xgt.metaitem.01@5074,gregtech:gt.metaitem.01,粉碎的钬矿石,false
crushedHoneaite,1xitem.crushedHoneaite@0,miscutils:crushedHoneaite,粉碎碲化金铊矿石,false
crushedHuebnerite,1xgt.bwMetaGeneratedcrushed@17,bartworks:gt.bwMetaGeneratedcrushed,粉碎的钨酸锰矿石,false
crushedIchorium,1xgt.metaitem.01@5978,gregtech:gt.metaitem.01,粉碎的灵宝矿石,false
crushedIlmenite,1xgt.metaitem.01@5918,gregtech:gt.metaitem.01,粉碎的钛铁矿矿石,false
crushedIndium,1xgt.metaitem.01@5056,gregtech:gt.metaitem.01,粉碎的铟矿石,false
crushedInfinityCatalyst,1xgt.metaitem.01@5394,gregtech:gt.metaitem.01,粉碎的无尽催化剂矿石,false
crushedInfusedAir,1xgt.metaitem.01@5540,gregtech:gt.metaitem.01,粉碎的风之魔晶蕴魔石,false
crushedInfusedEarth,1xgt.metaitem.01@5542,gregtech:gt.metaitem.01,粉碎的地之魔晶蕴魔石,false
crushedInfusedEntropy,1xgt.metaitem.01@5544,gregtech:gt.metaitem.01,粉碎的混沌魔晶蕴魔石,false
crushedInfusedFire,1xgt.metaitem.01@5541,gregtech:gt.metaitem.01,粉碎的火之魔晶蕴魔石,false
crushedInfusedGold,1xgt.metaitem.01@5323,gregtech:gt.metaitem.01,粉碎的注魔金矿石,false
crushedInfusedOrder,1xgt.metaitem.01@5545,gregtech:gt.metaitem.01,粉碎的秩序魔晶蕴魔石,false
crushedInfusedWater,1xgt.metaitem.01@5543,gregtech:gt.metaitem.01,粉碎的水之魔晶蕴魔石,false
crushedIrarsite,1xitem.crushedIrarsite@0,miscutils:crushedIrarsite,粉碎硫砷铱矿石,false
crushedIridium,1xgt.metaitem.01@5084,gregtech:gt.metaitem.01,粉碎的铱矿石,false
crushedIridiumMetalResidue,1xgt.bwMetaGeneratedcrushed@70,bartworks:gt.bwMetaGeneratedcrushed,粉碎的铱金属渣矿石,false
crushedIron,1xic2.itemCrushedOre@0,IC2:itemCrushedOre,粉碎铁矿石,false
crushedIron,1xgt.metaitem.01@5032,gregtech:gt.metaitem.01,粉碎的铁矿石,false
crushedJade,1xgt.metaitem.01@5537,gregtech:gt.metaitem.01,粉碎的玉矿石,false
crushedJasper,1xgt.metaitem.01@5511,gregtech:gt.metaitem.01,粉碎的碧玉矿石,false
crushedKaolinite,1xgt.metaitem.01@5929,gregtech:gt.metaitem.01,精研高岭石,false
crushedKashinite,1xitem.crushedKashinite@0,miscutils:crushedKashinite,粉碎硫铑铱矿矿石,false
crushedKoboldite,1xitem.crushedKoboldite@0,miscutils:crushedKoboldite,粉碎妖金矿石,false
crushedKyanite,1xgt.metaitem.01@5924,gregtech:gt.metaitem.01,粉碎的蓝晶石矿石,false
crushedLafossaite,1xitem.crushedLafossaite@0,miscutils:crushedLafossaite,粉碎铊盐矿石,false
crushedLanthaniteCe,1xitem.crushedLanthaniteCe@0,miscutils:crushedLanthaniteCe,粉碎的镧石(Ce)矿石,false
crushedLanthaniteLa,1xitem.crushedLanthaniteLa@0,miscutils:crushedLanthaniteLa,粉碎的镧石(La)矿石,false
crushedLanthaniteNd,1xitem.crushedLanthaniteNd@0,miscutils:crushedLanthaniteNd,粉碎的镧石(Nd)矿石,false
crushedLanthanum,1xgt.metaitem.01@5064,gregtech:gt.metaitem.01,粉碎的镧矿石,false
crushedLapis,1xgt.metaitem.01@5526,gregtech:gt.metaitem.01,粉碎的青金石矿石,false
crushedLautarite,1xitem.crushedLautarite@0,miscutils:crushedLautarite,粉碎碘钙石矿石,false
crushedLazurite,1xgt.metaitem.01@5524,gregtech:gt.metaitem.01,粉碎的蓝金石矿石,false
crushedLeachResidue,1xgt.bwMetaGeneratedcrushed@60,bartworks:gt.bwMetaGeneratedcrushed,粉碎的浸出渣矿石,false
crushedLead,1xic2.itemCrushedOre@6,IC2:itemCrushedOre,粉碎铅矿石,false
crushedLead,1xgt.metaitem.01@5089,gregtech:gt.metaitem.01,粉碎的铅矿石,false
crushedLedox,1xgt.metaitem.01@5390,gregtech:gt.metaitem.01,粉碎的深铅矿石,false
crushedLepersonnite,1xitem.crushedLepersonnite@0,miscutils:crushedLepersonnite,粉碎的莱普生石矿石,false
crushedLepidolite,1xgt.metaitem.01@5907,gregtech:gt.metaitem.01,粉碎的锂云母矿石,false
crushedLignite,1xgt.metaitem.01@5538,gregtech:gt.metaitem.01,粉碎的褐煤矿石,false
crushedLithium,1xgt.metaitem.01@5006,gregtech:gt.metaitem.01,粉碎的锂矿石,false
crushedLoellingite,1xgt.bwMetaGeneratedcrushed@12,bartworks:gt.bwMetaGeneratedcrushed,粉碎的斜方砷铁矿石,false
crushedLutetium,1xgt.metaitem.01@5078,gregtech:gt.metaitem.01,粉碎的镥矿石,false
crushedMagnesite,1xgt.metaitem.01@5908,gregtech:gt.metaitem.01,粉碎的菱镁矿矿石,false
crushedMagnesium,1xgt.metaitem.01@5018,gregtech:gt.metaitem.01,粉碎的镁矿石,false
crushedMagnetite,1xgt.metaitem.01@5870,gregtech:gt.metaitem.01,粉碎的磁铁矿矿石,false
crushedMalachite,1xgt.metaitem.01@5871,gregtech:gt.metaitem.01,粉碎的孔雀石矿石,false
crushedManganese,1xgt.metaitem.01@5031,gregtech:gt.metaitem.01,粉碎的锰矿石,false
crushedManyullyn,1xgt.metaitem.01@5386,gregtech:gt.metaitem.01,粉碎的玛玉灵矿石,false
crushedMeteoricIron,1xgt.metaitem.01@5340,gregtech:gt.metaitem.01,粉碎的陨铁矿石,false
crushedMica,1xgt.metaitem.01@5901,gregtech:gt.metaitem.01,粉碎的云母矿石,false
crushedMiessiite,1xitem.crushedMiessiite@0,miscutils:crushedMiessiite,粉碎硅灰石矿石,false
crushedMirabilite,1xgt.metaitem.01@5900,gregtech:gt.metaitem.01,粉碎的芒硝矿石,false
crushedMithril,1xgt.metaitem.01@5331,gregtech:gt.metaitem.01,粉碎的秘银矿石,false
crushedMolybdenite,1xgt.metaitem.01@5942,gregtech:gt.metaitem.01,粉碎的辉钼矿矿石,false
crushedMolybdenum,1xgt.metaitem.01@5048,gregtech:gt.metaitem.01,粉碎的钼矿石,false
crushedMonazite,1xgt.metaitem.01@5520,gregtech:gt.metaitem.01,粉碎的独居石矿石,false
crushedMysteriousCrystal,1xgt.metaitem.01@5398,gregtech:gt.metaitem.01,粉碎的神秘水晶矿石,false
crushedMytryl,1xgt.metaitem.01@5387,gregtech:gt.metaitem.01,粉碎的深空秘银矿石,false
crushedNaquadah,1xgt.metaitem.01@5324,gregtech:gt.metaitem.01,粉碎的硅岩矿石,false
crushedNaquadahEnriched,1xgt.metaitem.01@5326,gregtech:gt.metaitem.01,粉碎的富集硅岩矿石,false
crushedNaquadahOxideMixture,1xgt.bwMetaGeneratedcrushed@10054,bartworks:gt.bwMetaGeneratedcrushed,粉碎的氧化硅岩混合物矿石,false
crushedNaquadria,1xgt.metaitem.01@5327,gregtech:gt.metaitem.01,粉碎的超能硅岩矿石,false
crushedNaquadriaOxideMixture,1xgt.bwMetaGeneratedcrushed@10072,bartworks:gt.bwMetaGeneratedcrushed,粉碎的氧化超能硅岩混合物矿石,false
crushedNeodymium,1xgt.metaitem.01@5067,gregtech:gt.metaitem.01,粉碎的钕矿石,false
crushedNetherQuartz,1xgt.metaitem.01@5522,gregtech:gt.metaitem.01,粉碎的下界石英矿石,false
crushedNetherStar,1xgt.metaitem.01@5506,gregtech:gt.metaitem.01,粉碎的下界之星矿石,false
crushedNeutronium,1xgt.metaitem.01@5129,gregtech:gt.metaitem.01,粉碎的中子矿石,false
crushedNichromite,1xitem.crushedNichromite@0,miscutils:crushedNichromite,粉碎的镍铬矿矿石,false
crushedNickel,1xgt.metaitem.01@5034,gregtech:gt.metaitem.01,粉碎的镍矿石,false
crushedNiobium,1xgt.metaitem.01@5047,gregtech:gt.metaitem.01,粉碎的铌矿石,false
crushedNiter,1xgt.metaitem.01@5531,gregtech:gt.metaitem.01,粉碎的钾硝石矿石,false
crushedOilsands,1xgt.metaitem.01@5878,gregtech:gt.metaitem.01,粉碎的油砂矿石,false
crushedOlenite,1xgt.bwMetaGeneratedcrushed@9,bartworks:gt.bwMetaGeneratedcrushed,粉碎的铝电气石矿石,false
crushedOlivine,1xgt.metaitem.01@5505,gregtech:gt.metaitem.01,粉碎的橄榄石矿石,false
crushedOpal,1xgt.metaitem.01@5510,gregtech:gt.metaitem.01,粉碎的蛋白石矿石,false
crushedOrangeDescloizite,1xgt.bwMetaGeneratedcrushed@27,bartworks:gt.bwMetaGeneratedcrushed,粉碎的橙钒铅铜矿石,false
crushedOrichalcum,1xgt.metaitem.01@5966,gregtech:gt.metaitem.01,粉碎的山铜矿石,false
crushedOriharukon,1xgt.metaitem.01@5393,gregtech:gt.metaitem.01,粉碎的奥利哈钢矿石,false
crushedOrundum,1xgt.bwMetaGeneratedcrushed@10023,bartworks:gt.bwMetaGeneratedcrushed,粉碎的合成玉矿石,false
crushedOsmium,1xgt.metaitem.01@5083,gregtech:gt.metaitem.01,粉碎的锇矿石,false
crushedPalladium,1xgt.metaitem.01@5052,gregtech:gt.metaitem.01,粉碎的钯矿石,false
crushedPalladiumMetallicPowder,1xgt.bwMetaGeneratedcrushed@53,bartworks:gt.bwMetaGeneratedcrushed,粉碎的钯金属矿石,false
crushedPentlandite,1xgt.metaitem.01@5909,gregtech:gt.metaitem.01,粉碎的镍黄铁矿矿石,false
crushedPerlite,1xgt.metaitem.01@5925,gregtech:gt.metaitem.01,粉碎的珍珠岩矿石,false
crushedPerroudite,1xitem.crushedPerroudite@0,miscutils:crushedPerroudite,粉碎溴硫银汞矿石,false
crushedPhosphate,1xgt.metaitem.01@5833,gregtech:gt.metaitem.01,粉碎的磷酸盐矿石,false
crushedPigIron,1xgt.metaitem.01@5307,gregtech:gt.metaitem.01,粉碎的生铁矿石,false
crushedPineMaterial,1xitem.BasicAgrichemItem@25,miscutils:item.BasicAgrichemItem,松树碎料,false
crushedPitchblende,1xgt.metaitem.01@5873,gregtech:gt.metaitem.01,精研沥青铀矿,false
crushedPlatinum,1xgt.metaitem.01@5085,gregtech:gt.metaitem.01,粉碎的铂矿石,false
crushedPlatinumMetallicPowder,1xgt.bwMetaGeneratedcrushed@47,bartworks:gt.bwMetaGeneratedcrushed,粉碎的铂金属矿石,false
crushedPlutonium,1xgt.metaitem.01@5100,gregtech:gt.metaitem.01,粉碎的钚-239矿石,false
crushedPlutonium241,1xgt.metaitem.01@5101,gregtech:gt.metaitem.01,粉碎的钚-241矿石,false
crushedPollucite,1xgt.metaitem.01@5919,gregtech:gt.metaitem.01,粉碎的铯榴石矿石,false
crushedPolycrase,1xitem.crushedPolycrase@0,miscutils:crushedPolycrase,粉碎的锗铀钇矿矿石,false
crushedPowellite,1xgt.metaitem.01@5883,gregtech:gt.metaitem.01,粉碎的钼钙矿矿石,false
crushedPraseodymium,1xgt.metaitem.01@5066,gregtech:gt.metaitem.01,粉碎的镨矿石,false
crushedPrasiolite,1xgt.bwMetaGeneratedcrushed@35,bartworks:gt.bwMetaGeneratedcrushed,粉碎的堇云石矿石,false
crushedPromethium,1xgt.metaitem.01@5068,gregtech:gt.metaitem.01,粉碎的钷矿石,false
crushedPumice,1xgt.metaitem.01@5926,gregtech:gt.metaitem.01,粉碎的浮岩矿石,false
crushedPurifiedAdamantium,1xgt.metaitem.01@6319,gregtech:gt.metaitem.01,洗净的精金矿石,false
crushedPurifiedAgarditeCd,1xitem.crushedPurifiedAgarditeCd@0,miscutils:crushedPurifiedAgarditeCd,洗净的钇砷铜矿(Cd)矿石,false
crushedPurifiedAgarditeLa,1xitem.crushedPurifiedAgarditeLa@0,miscutils:crushedPurifiedAgarditeLa,洗净的钇砷铜矿(La)矿石,false
crushedPurifiedAgarditeNd,1xitem.crushedPurifiedAgarditeNd@0,miscutils:crushedPurifiedAgarditeNd,洗净的钇砷铜矿(Nd)矿石,false
crushedPurifiedAgarditeY,1xitem.crushedPurifiedAgarditeY@0,miscutils:crushedPurifiedAgarditeY,洗净的钇砷铜矿(Y)矿石,false
crushedPurifiedAlburnite,1xitem.crushedPurifiedAlburnite@0,miscutils:crushedPurifiedAlburnite,洗净的硫碲金锗矿石,false
crushedPurifiedAlduorite,1xgt.metaitem.01@6485,gregtech:gt.metaitem.01,洗净的神秘蓝金矿石,false
crushedPurifiedAlmandine,1xgt.metaitem.01@6820,gregtech:gt.metaitem.01,洗净的铁铝榴石矿石,false
crushedPurifiedAluminium,1xgt.metaitem.01@6019,gregtech:gt.metaitem.01,洗净的铝矿石,false
crushedPurifiedAluminiumfluoride,1xgt.metaitem.01@6969,gregtech:gt.metaitem.01,洗净的氟化铝矿石,false
crushedPurifiedAlunite,1xgt.metaitem.01@6911,gregtech:gt.metaitem.01,洗净的明矾石矿石,false
crushedPurifiedAmber,1xgt.metaitem.01@6514,gregtech:gt.metaitem.01,洗净的琥珀矿石,false
crushedPurifiedAmericium,1xgt.metaitem.01@6103,gregtech:gt.metaitem.01,洗净的镅矿石,false
crushedPurifiedAmethyst,1xgt.metaitem.01@6509,gregtech:gt.metaitem.01,洗净的紫水晶矿石,false
crushedPurifiedAncientGranite,1xitem.crushedPurifiedAncientGranite@0,miscutils:crushedPurifiedAncientGranite,洗净的古花岗岩矿,false
crushedPurifiedAndradite,1xgt.metaitem.01@6821,gregtech:gt.metaitem.01,洗净的钙铁榴石矿石,false
crushedPurifiedAntimony,1xgt.metaitem.01@6058,gregtech:gt.metaitem.01,洗净的锑矿石,false
crushedPurifiedAnyCarbon,1xgt.metaitem.01@6010,gregtech:gt.metaitem.01,洗净的碳矿石,false
crushedPurifiedAnyCarbon,1xgt.metaitem.01@6535,gregtech:gt.metaitem.01,洗净的煤矿石,false
crushedPurifiedAnyCarbon,1xgt.metaitem.01@6538,gregtech:gt.metaitem.01,洗净的褐煤矿石,false
crushedPurifiedAnyCopper,1xic2.itemPurifiedCrushedOre@1,IC2:itemPurifiedCrushedOre,纯净的粉碎铜矿石,false
crushedPurifiedAnyCopper,1xgt.metaitem.01@6035,gregtech:gt.metaitem.01,洗净的铜矿石,false
crushedPurifiedAnyIron,1xic2.itemPurifiedCrushedOre@0,IC2:itemPurifiedCrushedOre,纯净的粉碎铁矿石,false
crushedPurifiedAnyIron,1xgt.metaitem.01@6032,gregtech:gt.metaitem.01,洗净的铁矿石,false
crushedPurifiedAnyIron,1xgt.metaitem.01@6307,gregtech:gt.metaitem.01,洗净的生铁矿石,false
crushedPurifiedApatite,1xgt.metaitem.01@6530,gregtech:gt.metaitem.01,洗净的磷灰石矿石,false
crushedPurifiedArdite,1xgt.metaitem.01@6382,gregtech:gt.metaitem.01,洗净的阿迪特矿石,false
crushedPurifiedArsenic,1xgt.metaitem.01@6039,gregtech:gt.metaitem.01,洗净的砷矿石,false
crushedPurifiedArsenopyrite,1xgt.bwMetaGeneratedcrushedPurified@10,bartworks:gt.bwMetaGeneratedcrushedPurified,洗净的砷黄铁矿石,false
crushedPurifiedAsbestos,1xgt.metaitem.01@6946,gregtech:gt.metaitem.01,洗净的石棉矿石,false
crushedPurifiedAtheneite,1xgt.bwMetaGeneratedcrushedPurified@93,bartworks:gt.bwMetaGeneratedcrushedPurified,洗净的砷汞钯矿石,false
crushedPurifiedBArTiMaEuSNeK,1xgt.bwMetaGeneratedcrushedPurified@43,bartworks:gt.bwMetaGeneratedcrushedPurified,洗净的BArTiMaEuSNeK矿石,false
crushedPurifiedBandedIron,1xgt.metaitem.01@6917,gregtech:gt.metaitem.01,洗净的带状铁矿矿石,false
crushedPurifiedBarite,1xgt.metaitem.01@6904,gregtech:gt.metaitem.01,洗净的重晶石矿石,false
crushedPurifiedBariteRa,1xitem.crushedPurifiedBariteRa@0,miscutils:crushedPurifiedBariteRa,洗净的重晶石(Ra)矿石,false
crushedPurifiedBarium,1xgt.metaitem.01@6063,gregtech:gt.metaitem.01,洗净的钡矿石,false
crushedPurifiedBasalticMineralSand,1xgt.metaitem.01@6935,gregtech:gt.metaitem.01,洗净的玄武岩矿砂,false
crushedPurifiedBastnasite,1xgt.metaitem.01@6905,gregtech:gt.metaitem.01,洗净的氟碳镧铈矿矿石,false
crushedPurifiedBauxite,1xgt.metaitem.01@6822,gregtech:gt.metaitem.01,洗净的铝土矿矿石,false
crushedPurifiedBedrockium,1xgt.metaitem.01@6395,gregtech:gt.metaitem.01,洗净的基岩矿石,false
crushedPurifiedBentonite,1xgt.metaitem.01@6927,gregtech:gt.metaitem.01,洗净的膨润土,false
crushedPurifiedBeryllium,1xgt.metaitem.01@6008,gregtech:gt.metaitem.01,洗净的铍矿石,false
crushedPurifiedBismuth,1xgt.metaitem.01@6090,gregtech:gt.metaitem.01,洗净的铋矿石,false
crushedPurifiedBismuthinite,1xgt.bwMetaGeneratedcrushedPurified@2,bartworks:gt.bwMetaGeneratedcrushedPurified,洗净的辉铋矿石,false
crushedPurifiedBismutite,1xgt.bwMetaGeneratedcrushedPurified@1,bartworks:gt.bwMetaGeneratedcrushedPurified,洗净的泡铋矿石,false
crushedPurifiedBlackPlutonium,1xgt.metaitem.01@6388,gregtech:gt.metaitem.01,洗净的黑钚矿石,false
crushedPurifiedBlueTopaz,1xgt.metaitem.01@6513,gregtech:gt.metaitem.01,洗净的蓝黄玉矿石,false
crushedPurifiedBorax,1xgt.metaitem.01@6941,gregtech:gt.metaitem.01,洗净的硼砂矿石,false
crushedPurifiedBornite,1xgt.bwMetaGeneratedcrushedPurified@14,bartworks:gt.bwMetaGeneratedcrushedPurified,洗净的斑铜矿石,false
crushedPurifiedBrownLimonite,1xgt.metaitem.01@6930,gregtech:gt.metaitem.01,洗净的棕褐铁矿矿石,false
crushedPurifiedCadmium,1xgt.metaitem.01@6055,gregtech:gt.metaitem.01,洗净的镉矿石,false
crushedPurifiedCaesium,1xgt.metaitem.01@6062,gregtech:gt.metaitem.01,洗净的铯矿石,false
crushedPurifiedCalcite,1xgt.metaitem.01@6823,gregtech:gt.metaitem.01,洗净的方解石矿石,false
crushedPurifiedCalciumDisilicide,1xgt.metaitem.01@6971,gregtech:gt.metaitem.01,洗净的二硅化钙矿石,false
crushedPurifiedCalciumHydride,1xgt.metaitem.01@6797,gregtech:gt.metaitem.01,洗净的氢化钙矿石,false
crushedPurifiedCallistoIce,1xgt.metaitem.01@6389,gregtech:gt.metaitem.01,洗净的木卫四冰矿石,false
crushedPurifiedCarbon,1xgt.metaitem.01@6010,gregtech:gt.metaitem.01,洗净的碳矿石,false
crushedPurifiedCassiterite,1xgt.metaitem.01@6824,gregtech:gt.metaitem.01,洗净的锡石矿石,false
crushedPurifiedCassiteriteSand,1xgt.metaitem.01@6937,gregtech:gt.metaitem.01,洗净的锡石矿砂,false
crushedPurifiedCerite,1xitem.crushedPurifiedCerite@0,miscutils:crushedPurifiedCerite,洗净的铈硅石矿石,false
crushedPurifiedCerium,1xgt.metaitem.01@6065,gregtech:gt.metaitem.01,洗净的铈矿石,false
crushedPurifiedCertusQuartz,1xgt.metaitem.01@6516,gregtech:gt.metaitem.01,洗净的赛特斯石英矿石,false
crushedPurifiedCeruclase,1xgt.metaitem.01@6952,gregtech:gt.metaitem.01,洗净的暗影秘银矿石,false
crushedPurifiedChalcopyrite,1xgt.metaitem.01@6855,gregtech:gt.metaitem.01,洗净的黄铜矿矿石,false
crushedPurifiedChargedCertusQuartz,1xgt.metaitem.01@6517,gregtech:gt.metaitem.01,洗净的充能赛特斯石英矿石,false
crushedPurifiedCheese,1xgt.metaitem.01@6894,gregtech:gt.metaitem.01,洗净的奶酪矿石,false
crushedPurifiedChrome,1xgt.metaitem.01@6030,gregtech:gt.metaitem.01,洗净的铬矿石,false
crushedPurifiedChromite,1xgt.metaitem.01@6825,gregtech:gt.metaitem.01,洗净的铬铁矿矿石,false
crushedPurifiedChromo-Alumino-Povondraite,1xgt.bwMetaGeneratedcrushedPurified@7,bartworks:gt.bwMetaGeneratedcrushedPurified,洗净的铬铝电气石矿石,false
crushedPurifiedChrysotile,1xgt.metaitem.01@6912,gregtech:gt.metaitem.01,洗净的白石棉矿石,false
crushedPurifiedCinnabar,1xgt.metaitem.01@6826,gregtech:gt.metaitem.01,洗净的朱砂矿石,false
crushedPurifiedCoal,1xgt.metaitem.01@6535,gregtech:gt.metaitem.01,洗净的煤矿石,false
crushedPurifiedCobalt,1xgt.metaitem.01@6033,gregtech:gt.metaitem.01,洗净的钴矿石,false
crushedPurifiedCobaltite,1xgt.metaitem.01@6827,gregtech:gt.metaitem.01,洗净的辉钴矿矿石,false
crushedPurifiedComancheite,1xitem.crushedPurifiedComancheite@0,miscutils:crushedPurifiedComancheite,洗净的溴汞石矿石,false
crushedPurifiedCooperite,1xgt.metaitem.01@6828,gregtech:gt.metaitem.01,洗净的硫铂矿矿石,false
crushedPurifiedCopper,1xic2.itemPurifiedCrushedOre@1,IC2:itemPurifiedCrushedOre,纯净的粉碎铜矿石,false
crushedPurifiedCopper,1xgt.metaitem.01@6035,gregtech:gt.metaitem.01,洗净的铜矿石,false
crushedPurifiedCosmicNeutronium,1xgt.metaitem.01@6982,gregtech:gt.metaitem.01,洗净的宇宙中子态素矿石,false
crushedPurifiedCrocoite,1xitem.crushedPurifiedCrocoite@0,miscutils:crushedPurifiedCrocoite,洗净的赤铅矿矿石,false
crushedPurifiedCrudeRhodiumMetal,1xgt.bwMetaGeneratedcrushedPurified@79,bartworks:gt.bwMetaGeneratedcrushedPurified,洗净的粗制铑金属矿石,false
crushedPurifiedCryolite,1xgt.metaitem.01@6699,gregtech:gt.metaitem.01,洗净的冰晶石矿石,false
crushedPurifiedCryoliteF,1xitem.crushedPurifiedCryoliteF@0,miscutils:crushedPurifiedCryoliteF,洗净的冰晶石(F)矿石,false
crushedPurifiedDarkIron,1xgt.metaitem.01@6342,gregtech:gt.metaitem.01,洗净的玄铁矿石,false
crushedPurifiedDeepIron,1xgt.metaitem.01@6829,gregtech:gt.metaitem.01,洗净的深渊铁矿石,false
